Metadata_Plate,Metadata_Well,assay_type,food_conc_OD,food_type,diluent,diluent_concentration_perc,drug,concentration_um,drug_stock_prep_date,drug_prep_method,strain,bleach,well_censor,well_censor_reason,notes
p023,A05,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,albendazole,0,,,N2,1,,,
p023,A06,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,albendazole,0,,,N2,1,,,
p023,A07,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,albendazole,0,,,N2,1,,,
p023,A08,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,albendazole,0,,,N2,1,,,
p023,A09,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,albendazole,0,,,N2,1,,,
p023,A10,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,albendazole,0,,,N2,1,,,
p023,A11,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,albendazole,0,,,N2,1,,,
p023,A12,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,albendazole,0,,,N2,1,,,
p023,B01,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,albendazole,0,,,N2,1,,,
p023,B02,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,albendazole,0,,,N2,1,,,
p023,B03,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,albendazole,0,,,N2,1,,,
p023,B04,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,albendazole,0,,,N2,1,,,
p023,B05,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,albendazole,0,,,N2,1,,,
p023,B06,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,albendazole,0,,,N2,1,,,
p023,B07,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,albendazole,0,,,N2,1,,,
p023,B08,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,albendazole,0,,,N2,1,,,
p023,B09,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,albendazole,0,,,N2,1,,,
p023,B10,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,albendazole,0,,,N2,1,,,
p023,B11,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,albendazole,0,,,N2,1,,,
p023,B12,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,albendazole,0,,,N2,1,,,
p023,C01,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,albendazole,30,,,N2,1,,,
p023,C02,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,albendazole,30,,,N2,1,,,
p023,C03,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,albendazole,30,,,N2,1,,,
p023,C04,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,albendazole,30,,,N2,1,,,
p023,C05,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,albendazole,30,,,N2,1,,,
p023,C06,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,albendazole,30,,,N2,1,,,
p023,C07,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,albendazole,30,,,N2,1,,,
p023,C08,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,albendazole,30,,,N2,1,,,
p023,C09,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,albendazole,30,,,N2,1,,,
p023,C10,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,albendazole,30,,,N2,1,,,
p023,C11,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,albendazole,30,,,N2,1,,,
p023,C12,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,albendazole,30,,,N2,1,,,
p023,D01,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,albendazole,30,,,N2,1,,,
p023,D02,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,albendazole,30,,,N2,1,,,
p023,D03,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,albendazole,30,,,N2,1,,,
p023,D04,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,albendazole,30,,,N2,1,,,
p023,D05,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,albendazole,30,,,N2,1,,,
p023,D06,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,albendazole,30,,,N2,1,,,
p023,D07,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,albendazole,30,,,N2,1,,,
p023,D08,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,albendazole,30,,,N2,1,,,
p023,D09,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,albendazole,30,,,N2,1,,,
p023,D10,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,albendazole,30,,,N2,1,,,
p023,D11,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,albendazole,30,,,N2,1,,,
p023,D12,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,albendazole,30,,,N2,1,,,
p024,A01,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,albendazole,0,,,ECA2688,1,,,
p024,A02,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,albendazole,0,,,ECA2688,1,,,
p024,A03,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,albendazole,0,,,ECA2688,1,,,
p024,A04,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,albendazole,0,,,ECA2688,1,,,
p024,A05,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,albendazole,0,,,ECA2688,1,,,
p024,A06,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,albendazole,0,,,ECA2688,1,,,
p024,A07,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,albendazole,0,,,ECA2688,1,,,
p024,A08,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,albendazole,0,,,ECA2688,1,,,
p024,A09,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,albendazole,0,,,ECA2688,1,,,
p024,A10,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,albendazole,0,,,ECA2688,1,,,
p024,A11,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,albendazole,0,,,ECA2688,1,,,
p024,A12,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,albendazole,0,,,ECA2688,1,,,
p024,B01,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,albendazole,0,,,ECA2688,1,,,
p024,B02,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,albendazole,0,,,ECA2688,1,,,
p024,B03,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,albendazole,0,,,ECA2688,1,,,
p024,B04,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,albendazole,0,,,ECA2688,1,,,
p024,B05,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,albendazole,0,,,ECA2688,1,,,
p024,B06,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,albendazole,0,,,ECA2688,1,,,
p024,B07,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,albendazole,0,,,ECA2688,1,,,
p024,B08,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,albendazole,0,,,ECA2688,1,,,
p024,B09,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,albendazole,0,,,ECA2688,1,,,
p024,B10,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,albendazole,0,,,ECA2688,1,,,
p024,B11,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,albendazole,0,,,ECA2688,1,,,
p024,B12,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,albendazole,0,,,ECA2688,1,,,
p024,C01,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,albendazole,30,,,ECA2688,1,,,
p024,C02,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,albendazole,30,,,ECA2688,1,,,
p024,C03,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,albendazole,30,,,ECA2688,1,,,
p024,C04,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,albendazole,30,,,ECA2688,1,,,
p024,C05,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,albendazole,30,,,ECA2688,1,,,
p024,C06,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,albendazole,30,,,ECA2688,1,,,
p024,C07,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,albendazole,30,,,ECA2688,1,,,
p024,C08,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,albendazole,30,,,ECA2688,1,,,
p024,C09,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,albendazole,30,,,ECA2688,1,,,
p024,C10,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,albendazole,30,,,ECA2688,1,,,
p024,C11,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,albendazole,30,,,ECA2688,1,,,
p024,C12,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,albendazole,30,,,ECA2688,1,,,
p024,D01,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,albendazole,30,,,ECA2688,1,,,
p024,D02,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,albendazole,30,,,ECA2688,1,,,
p024,D03,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,albendazole,30,,,ECA2688,1,,,
p024,D04,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,albendazole,30,,,ECA2688,1,,,
p024,D05,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,albendazole,30,,,ECA2688,1,,,
p024,D06,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,albendazole,30,,,ECA2688,1,,,
p024,D07,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,albendazole,30,,,ECA2688,1,,,
p024,D08,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,albendazole,30,,,ECA2688,1,,,
p024,D09,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,albendazole,30,,,ECA2688,1,,,
p024,D10,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,albendazole,30,,,ECA2688,1,,,
p024,D11,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,albendazole,30,,,ECA2688,1,,,
p024,D12,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,albendazole,30,,,ECA2688,1,,,
p025,A01,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,albendazole,0,,,ECA2688,1,,,
p025,A02,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,albendazole,0,,,ECA2688,1,,,
p025,A03,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,albendazole,0,,,ECA2688,1,,,
p025,A04,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,albendazole,0,,,ECA2688,1,,,
p025,A05,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,albendazole,0,,,ECA2688,1,,,
p025,A06,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,albendazole,0,,,ECA2688,1,,,
p025,A07,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,albendazole,0,,,ECA2688,1,,,
p025,A08,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,albendazole,0,,,ECA2688,1,,,
p025,A09,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,albendazole,0,,,ECA2688,1,,,
p025,A10,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,albendazole,0,,,ECA2688,1,,,
p025,A11,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,albendazole,0,,,ECA2688,1,,,
p025,A12,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,albendazole,0,,,ECA2688,1,,,
p025,B01,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,albendazole,0,,,ECA2688,1,,,
p025,B02,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,albendazole,0,,,ECA2688,1,,,
p025,B03,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,albendazole,0,,,ECA2688,1,,,
p025,B04,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,albendazole,0,,,ECA2688,1,,,
p025,B05,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,albendazole,0,,,ECA2688,1,,,
p025,B06,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,albendazole,0,,,ECA2688,1,,,
p025,B07,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,albendazole,0,,,ECA2688,1,,,
p025,B08,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,albendazole,0,,,ECA2688,1,,,
p025,B09,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,albendazole,0,,,ECA2688,1,,,
p025,B10,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,albendazole,0,,,ECA2688,1,,,
p025,B11,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,albendazole,0,,,ECA2688,1,,,
p025,B12,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,albendazole,0,,,ECA2688,1,,,
p025,C01,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,albendazole,30,,,ECA2688,1,,,
p025,C02,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,albendazole,30,,,ECA2688,1,,,
p025,C03,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,albendazole,30,,,ECA2688,1,,,
p025,C04,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,albendazole,30,,,ECA2688,1,,,
p025,C05,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,albendazole,30,,,ECA2688,1,,,
p025,C06,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,albendazole,30,,,ECA2688,1,,,
p025,C07,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,albendazole,30,,,ECA2688,1,,,
p025,C08,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,albendazole,30,,,ECA2688,1,,,
p025,C09,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,albendazole,30,,,ECA2688,1,,,
p025,C10,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,albendazole,30,,,ECA2688,1,,,
p025,C11,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,albendazole,30,,,ECA2688,1,,,
p025,C12,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,albendazole,30,,,ECA2688,1,,,
p025,D01,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,albendazole,30,,,ECA2688,1,,,
p025,D02,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,albendazole,30,,,ECA2688,1,,,
p025,D03,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,albendazole,30,,,ECA2688,1,,,
p025,D04,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,albendazole,30,,,ECA2688,1,,,
p025,D05,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,albendazole,30,,,ECA2688,1,,,
p025,D06,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,albendazole,30,,,ECA2688,1,,,
p025,D07,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,albendazole,30,,,ECA2688,1,,,
p025,D08,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,albendazole,30,,,ECA2688,1,,,
p025,D09,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,albendazole,30,,,ECA2688,1,,,
p025,D10,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,albendazole,30,,,ECA2688,1,,,
p025,D11,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,albendazole,30,,,ECA2688,1,,,
p025,D12,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,albendazole,30,,,ECA2688,1,,,
p026,A01,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,albendazole,0,,,ECA2688,1,,,
p026,A02,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,albendazole,0,,,ECA2688,1,,,
p026,A03,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,albendazole,0,,,ECA2688,1,,,
p026,A04,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,albendazole,0,,,ECA2688,1,,,
p026,A05,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,albendazole,0,,,ECA2688,1,,,
