Metadata_Plate,Metadata_Well,assay_type,food_conc_OD,food_type,diluent,diluent_concentration_perc,drug,concentration_um,drug_stock_prep_date,drug_prep_method,strain,bleach,well_censor,well_censor_reason,notes
p022,G01,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_25,0.25,,,N2,1,,,
p022,G02,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_25,0.25,,,N2,1,,,
p022,G03,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_25,0.25,,,N2,1,,,
p022,G04,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_25,0.25,,,N2,1,,,
p022,G05,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_25,0.25,,,N2,1,,,
p022,G06,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_25,0.25,,,N2,1,,,
p022,G07,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_25,0.25,,,N2,1,,,
p022,G08,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_25,0.25,,,N2,1,,,
p022,G09,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_25,0.25,,,N2,1,,,
p022,G10,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_25,0.25,,,N2,1,,,
p022,G11,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_25,0.25,,,N2,1,,,
p022,G12,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_25,0.25,,,N2,1,,,
p022,H01,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_25,0.25,,,N2,1,,,
p022,H02,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_25,0.25,,,N2,1,,,
p022,H03,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_25,0.25,,,N2,1,,,
p022,H04,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_25,0.25,,,N2,1,,,
p022,H05,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_25,0.25,,,N2,1,,,
p022,H06,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_25,0.25,,,N2,1,,,
p022,H07,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_25,0.25,,,N2,1,,,
p022,H08,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_25,0.25,,,N2,1,,,
p022,H09,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_25,0.25,,,N2,1,,,
p022,H10,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_25,0.25,,,N2,1,,,
p022,H11,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_25,0.25,,,N2,1,,,
p022,H12,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_25,0.25,,,N2,1,,,
p023,A01,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_25,0,,,N2,1,,,
p023,A02,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_25,0,,,N2,1,,,
p023,A03,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_25,0,,,N2,1,,,
p023,A04,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_25,0,,,N2,1,,,
p023,A05,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_25,0,,,N2,1,,,
p023,A06,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_25,0,,,N2,1,,,
p023,A07,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_25,0,,,N2,1,,,
p023,A08,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_25,0,,,N2,1,,,
p023,A09,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_25,0,,,N2,1,,,
p023,A10,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_25,0,,,N2,1,,,
p023,A11,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_25,0,,,N2,1,,,
p023,A12,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_25,0,,,N2,1,,,
p023,B01,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_25,0,,,N2,1,,,
p023,B02,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_25,0,,,N2,1,,,
p023,B03,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_25,0,,,N2,1,,,
p023,B04,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_25,0,,,N2,1,,,
p023,B05,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_25,0,,,N2,1,,,
p023,B06,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_25,0,,,N2,1,,,
p023,B07,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_25,0,,,N2,1,,,
p023,B08,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_25,0,,,N2,1,,,
p023,B09,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_25,0,,,N2,1,,,
p023,B10,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_25,0,,,N2,1,,,
p023,B11,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_25,0,,,N2,1,,,
p023,B12,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_25,0,,,N2,1,,,
p023,G01,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_25,0.25,,,N2,1,,,
p023,G02,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_25,0.25,,,N2,1,,,
p023,G03,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_25,0.25,,,N2,1,,,
p023,G04,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_25,0.25,,,N2,1,,,
p023,G05,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_25,0.25,,,N2,1,,,
p023,G06,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_25,0.25,,,N2,1,,,
p023,G07,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_25,0.25,,,N2,1,,,
p023,G08,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_25,0.25,,,N2,1,,,
p023,G09,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_25,0.25,,,N2,1,,,
p023,G10,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_25,0.25,,,N2,1,,,
p023,G11,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_25,0.25,,,N2,1,,,
p023,G12,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_25,0.25,,,N2,1,,,
p023,H01,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_25,0.25,,,N2,1,,,
p023,H02,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_25,0.25,,,N2,1,,,
p023,H03,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_25,0.25,,,N2,1,,,
p023,H04,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_25,0.25,,,N2,1,,,
p023,H05,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_25,0.25,,,N2,1,,,
p023,H06,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_25,0.25,,,N2,1,,,
p023,H07,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_25,0.25,,,N2,1,,,
p023,H08,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_25,0.25,,,N2,1,,,
p023,H09,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_25,0.25,,,N2,1,,,
p023,H10,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_25,0.25,,,N2,1,,,
p023,H11,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_25,0.25,,,N2,1,,,
p023,H12,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_25,0.25,,,N2,1,,,
p024,A01,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_25,0,,,ECA2688,1,,,
p024,A02,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_25,0,,,ECA2688,1,,,
p024,A03,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_25,0,,,ECA2688,1,,,
p024,A04,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_25,0,,,ECA2688,1,,,
p024,A05,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_25,0,,,ECA2688,1,,,
p024,A06,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_25,0,,,ECA2688,1,,,
p024,A07,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_25,0,,,ECA2688,1,,,
p024,A08,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_25,0,,,ECA2688,1,,,
p024,A09,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_25,0,,,ECA2688,1,,,
p024,A10,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_25,0,,,ECA2688,1,,,
p024,A11,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_25,0,,,ECA2688,1,,,
p024,A12,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_25,0,,,ECA2688,1,,,
p024,B01,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_25,0,,,ECA2688,1,,,
p024,B02,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_25,0,,,ECA2688,1,,,
p024,B03,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_25,0,,,ECA2688,1,,,
p024,B04,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_25,0,,,ECA2688,1,,,
p024,B05,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_25,0,,,ECA2688,1,,,
p024,B06,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_25,0,,,ECA2688,1,,,
p024,B07,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_25,0,,,ECA2688,1,,,
p024,B08,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_25,0,,,ECA2688,1,,,
p024,B09,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_25,0,,,ECA2688,1,,,
p024,B10,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_25,0,,,ECA2688,1,,,
p024,B11,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_25,0,,,ECA2688,1,,,
p024,B12,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_25,0,,,ECA2688,1,,,
p024,G01,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_25,0.25,,,ECA2688,1,,,
p024,G02,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_25,0.25,,,ECA2688,1,,,
p024,G03,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_25,0.25,,,ECA2688,1,,,
p024,G04,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_25,0.25,,,ECA2688,1,,,
p024,G05,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_25,0.25,,,ECA2688,1,,,
p024,G06,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_25,0.25,,,ECA2688,1,,,
p024,G07,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_25,0.25,,,ECA2688,1,,,
p024,G08,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_25,0.25,,,ECA2688,1,,,
p024,G09,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_25,0.25,,,ECA2688,1,,,
p024,G10,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_25,0.25,,,ECA2688,1,,,
p024,G11,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_25,0.25,,,ECA2688,1,,,
p024,G12,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_25,0.25,,,ECA2688,1,,,
p024,H01,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_25,0.25,,,ECA2688,1,,,
p024,H02,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_25,0.25,,,ECA2688,1,,,
p024,H03,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_25,0.25,,,ECA2688,1,,,
p024,H04,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_25,0.25,,,ECA2688,1,,,
p024,H05,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_25,0.25,,,ECA2688,1,,,
p024,H06,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_25,0.25,,,ECA2688,1,,,
p024,H07,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_25,0.25,,,ECA2688,1,,,
p024,H08,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_25,0.25,,,ECA2688,1,,,
p024,H09,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_25,0.25,,,ECA2688,1,,,
p024,H10,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_25,0.25,,,ECA2688,1,,,
p024,H11,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_25,0.25,,,ECA2688,1,,,
p024,H12,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_25,0.25,,,ECA2688,1,,,
p025,A01,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_25,0,,,ECA2688,1,,,
p025,A02,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_25,0,,,ECA2688,1,,,
p025,A03,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_25,0,,,ECA2688,1,,,
p025,A04,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_25,0,,,ECA2688,1,,,
p025,A05,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_25,0,,,ECA2688,1,,,
p025,A06,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_25,0,,,ECA2688,1,,,
p025,A07,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_25,0,,,ECA2688,1,,,
p025,A08,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_25,0,,,ECA2688,1,,,
p025,A09,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_25,0,,,ECA2688,1,,,
p025,A10,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_25,0,,,ECA2688,1,,,
p025,A11,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_25,0,,,ECA2688,1,,,
p025,A12,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_25,0,,,ECA2688,1,,,
p025,B01,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_25,0,,,ECA2688,1,,,
p025,B02,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_25,0,,,ECA2688,1,,,
p025,B03,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_25,0,,,ECA2688,1,,,
p025,B04,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_25,0,,,ECA2688,1,,,
p025,B05,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_25,0,,,ECA2688,1,,,
p025,B06,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_25,0,,,ECA2688,1,,,
p025,B07,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_25,0,,,ECA2688,1,,,
p025,B08,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_25,0,,,ECA2688,1,,,
p025,B09,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_25,0,,,ECA2688,1,,,
p025,B10,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_25,0,,,ECA2688,1,,,
p025,B11,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_25,0,,,ECA2688,1,,,
p025,B12,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_25,0,,,ECA2688,1,,,
p025,G01,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_25,0.25,,,ECA2688,1,,,
p025,G02,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_25,0.25,,,ECA2688,1,,,
p025,G03,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_25,0.25,,,ECA2688,1,,,
p025,G04,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_25,0.25,,,ECA2688,1,,,
p025,G05,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_25,0.25,,,ECA2688,1,,,
p025,G06,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_25,0.25,,,ECA2688,1,,,
p025,G07,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_25,0.25,,,ECA2688,1,,,
p025,G08,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_25,0.25,,,ECA2688,1,,,
p025,G09,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_25,0.25,,,ECA2688,1,,,
p025,G10,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_25,0.25,,,ECA2688,1,,,
p025,G11,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_25,0.25,,,ECA2688,1,,,
p025,G12,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_25,0.25,,,ECA2688,1,,,
p025,H01,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_25,0.25,,,ECA2688,1,,,
