"well.id","flag_id","Metadata_Experiment","Metadata_Plate","Metadata_Well","Metadata_Date","Metadata_Group","Metadata_Magnification","FileName_RawBF","wo_po_area_frac","assay_type","food_conc_OD","food_type","diluent","diluent_concentration_perc","drug","concentration_um","drug_stock_prep_date","drug_prep_method","strain","bleach","well_censor","well_censor_reason","notes","i.dir","w.lab","gbm2x_class","mean_wormlength_um","min_wormlength_um","q10_wormlength_um","q25_wormlength_um","median_wormlength_um","sd_wormlength_um","q75_wormlength_um","q90_wormlength_um","max_wormlength_um","cv_wormlength_um","n","assay_bleach","median_wormlength_um_reg","assay_bleach_coeff","assay_bleach_se","assay_bleach_tvalue","assay_bleach_pvalue","control_median_wormlength_um_reg","median_wormlength_um_reg_delta"
"BZMLA1B1_p021_A01","BZMLA1B1_1_N2_albendazole","BZMLA1B1","p021","A01",20230601,"p021_A01","m2x","20230601-BZMLA1B1-p021-m2x_A01.TIF",1.22313671696388,"48h",10,"15h_HB101_OD100_20221214_ESAS","DMSO",1,"albendazole",0,NA,NA,"N2",1,NA,NA,NA,"/projects/b1059/projects/Amanda/projects/cellprofiler-nf/projects/20231225_BZML_HTA_ABZ/Analysis-20231225/processed_images","albendazole_N2","worm",806.352404630211,680.723485040547,732.712224118364,760.262955147956,815.553626992132,58.6875898848428,861.661260891873,868.791319486444,879.438289862352,0.0727815649185751,19,"BZMLA1B1_1",186.244457361529,629.30916963061,3.87632717826368,162.346762976931,0,171.348961312187,14.8954960493417
"BZMLA1B1_p021_A02","BZMLA1B1_1_N2_albendazole","BZMLA1B1","p021","A02",20230601,"p021_A02","m2x","20230601-BZMLA1B1-p021-m2x_A02.TIF",1.10447239692523,"48h",10,"15h_HB101_OD100_20221214_ESAS","DMSO",1,"albendazole",0,NA,NA,"N2",1,NA,NA,NA,"/projects/b1059/projects/Amanda/projects/cellprofiler-nf/projects/20231225_BZML_HTA_ABZ/Analysis-20231225/processed_images","albendazole_N2","worm",829.791781033259,745.917774888249,783.855263683227,803.063621514385,823.212881793455,44.8791086453186,852.657169377185,890.630310080906,928.156063743792,0.0540847832807346,20,"BZMLA1B1_1",193.903712162839,629.30916963061,3.87632717826368,162.346762976931,0,171.348961312187,22.5547508506514
"BZMLA1B1_p021_A03","BZMLA1B1_1_N2_albendazole","BZMLA1B1","p021","A03",20230601,"p021_A03","m2x","20230601-BZMLA1B1-p021-m2x_A03.TIF",1.08267568583239,"48h",10,"15h_HB101_OD100_20221214_ESAS","DMSO",1,"albendazole",0,NA,NA,"N2",1,NA,NA,NA,"/projects/b1059/projects/Amanda/projects/cellprofiler-nf/projects/20231225_BZML_HTA_ABZ/Analysis-20231225/processed_images","albendazole_N2","worm",817.414820840717,756.415905935761,773.681038947414,788.501798836307,811.313458273716,35.6853294024925,851.687369516792,862.004895869631,865.241667217637,0.043656327843175,17,"BZMLA1B1_1",182.004288643121,629.30916963061,3.87632717826368,162.346762976931,0,171.348961312187,10.6553273309335
"BZMLA1B1_p021_A04","BZMLA1B1_1_N2_albendazole","BZMLA1B1","p021","A04",20230601,"p021_A04","m2x","20230601-BZMLA1B1-p021-m2x_A04.TIF",1.18891988840175,"48h",10,"15h_HB101_OD100_20221214_ESAS","DMSO",1,"albendazole",0,NA,NA,"N2",1,NA,NA,NA,"/projects/b1059/projects/Amanda/projects/cellprofiler-nf/projects/20231225_BZML_HTA_ABZ/Analysis-20231225/processed_images","albendazole_N2","worm",801.102454872598,638.105182721933,699.219524870517,762.872070089866,819.064767771253,75.0926921619223,834.693921038829,856.992745452364,954.865492301158,0.0937366896146443,17,"BZMLA1B1_1",189.755598140643,629.30916963061,3.87632717826368,162.346762976931,0,171.348961312187,18.4066368284558
"BZMLA1B1_p021_A05","BZMLA1B1_1_N2_albendazole","BZMLA1B1","p021","A05",20230601,"p021_A05","m2x","20230601-BZMLA1B1-p021-m2x_A05.TIF",1.06063685636856,"48h",10,"15h_HB101_OD100_20221214_ESAS","DMSO",1,"albendazole",0,NA,NA,"N2",1,NA,NA,NA,"/projects/b1059/projects/Amanda/projects/cellprofiler-nf/projects/20231225_BZML_HTA_ABZ/Analysis-20231225/processed_images","albendazole_N2","worm",814.744383627952,734.57542220252,755.761184593078,793.754479320938,813.147752462227,45.8254507663441,842.047768211434,879.538614598243,883.066159355721,0.056245187677501,12,"BZMLA1B1_1",183.838582831617,629.30916963061,3.87632717826368,162.346762976931,0,171.348961312187,12.4896215194296
"BZMLA1B1_p021_A06","BZMLA1B1_1_N2_albendazole","BZMLA1B1","p021","A06",20230601,"p021_A06","m2x","20230601-BZMLA1B1-p021-m2x_A06.TIF",1.25695426685526,"48h",10,"15h_HB101_OD100_20221214_ESAS","DMSO",1,"albendazole",0,NA,NA,"N2",1,NA,NA,NA,"/projects/b1059/projects/Amanda/projects/cellprofiler-nf/projects/20231225_BZML_HTA_ABZ/Analysis-20231225/processed_images","albendazole_N2","worm",811.73417951805,713.198215667369,775.869590412005,779.174549413768,812.542467217636,54.7207559738694,832.644536857893,897.952494847765,898.735473724556,0.0674121619547408,11,"BZMLA1B1_1",183.233297587027,629.30916963061,3.87632717826368,162.346762976931,0,171.348961312187,11.8843362748395
"BZMLA1B1_p021_A07","BZMLA1B1_1_N2_albendazole","BZMLA1B1","p021","A07",20230601,"p021_A07","m2x","20230601-BZMLA1B1-p021-m2x_A07.TIF",1.1401397515528,"48h",10,"15h_HB101_OD100_20221214_ESAS","DMSO",1,"albendazole",0,NA,NA,"N2",1,NA,NA,NA,"/projects/b1059/projects/Amanda/projects/cellprofiler-nf/projects/20231225_BZML_HTA_ABZ/Analysis-20231225/processed_images","albendazole_N2","worm",798.143967577962,720.415824692977,733.154330618051,782.3618410539,797.351351236457,41.4466834514538,826.70206472718,850.508671620674,872.017099437613,0.0519288313074988,24,"BZMLA1B1_1",168.042181605847,629.30916963061,3.87632717826368,162.346762976931,0,171.348961312187,-3.30677970633977
"BZMLA1B1_p021_A08","BZMLA1B1_1_N2_albendazole","BZMLA1B1","p021","A08",20230601,"p021_A08","m2x","20230601-BZMLA1B1-p021-m2x_A08.TIF",1.1781954887218,"48h",10,"15h_HB101_OD100_20221214_ESAS","DMSO",1,"albendazole",0,NA,NA,"N2",1,NA,NA,NA,"/projects/b1059/projects/Amanda/projects/cellprofiler-nf/projects/20231225_BZML_HTA_ABZ/Analysis-20231225/processed_images","albendazole_N2","worm",805.106643531891,661.065469890446,735.719019695431,780.629840779874,813.789738966161,56.6237612633328,852.335237477835,860.435712122956,868.389945568733,0.0703307589351544,20,"BZMLA1B1_1",184.480569335551,629.30916963061,3.87632717826368,162.346762976931,0,171.348961312187,13.131608023364
"BZMLA1B1_p021_A09","BZMLA1B1_1_N2_albendazole","BZMLA1B1","p021","A09",20230601,"p021_A09","m2x","20230601-BZMLA1B1-p021-m2x_A09.TIF",1.18232518232518,"48h",10,"15h_HB101_OD100_20221214_ESAS","DMSO",1,"albendazole",0,NA,NA,"N2",1,NA,NA,NA,"/projects/b1059/projects/Amanda/projects/cellprofiler-nf/projects/20231225_BZML_HTA_ABZ/Analysis-20231225/processed_images","albendazole_N2","worm",784.922662455198,718.763996915121,742.315189078283,760.557117335157,781.320891070044,35.6067721692451,808.134484355721,835.217111661827,851.721647887346,0.0453634146042732,22,"BZMLA1B1_1",152.011721439434,629.30916963061,3.87632717826368,162.346762976931,0,171.348961312187,-19.3372398727529
"BZMLA1B1_p021_A10","BZMLA1B1_1_N2_albendazole","BZMLA1B1","p021","A10",20230601,"p021_A10","m2x","20230601-BZMLA1B1-p021-m2x_A10.TIF",1.3176116407426,"48h",10,"15h_HB101_OD100_20221214_ESAS","DMSO",1,"albendazole",0,NA,NA,"N2",1,NA,NA,NA,"/projects/b1059/projects/Amanda/projects/cellprofiler-nf/projects/20231225_BZML_HTA_ABZ/Analysis-20231225/processed_images","albendazole_N2","worm",795.900592331199,719.979530618051,741.148695054171,756.107390412005,795.08606287022,46.9100063332194,831.450925517361,858.249484658609,869.985180864975,0.0589395293648666,19,"BZMLA1B1_1",165.776893239611,629.30916963061,3.87632717826368,162.346762976931,0,171.348961312187,-5.57206807257663
"BZMLA1B1_p021_A11","BZMLA1B1_1_N2_albendazole","BZMLA1B1","p021","A11",20230601,"p021_A11","m2x","20230601-BZMLA1B1-p021-m2x_A11.TIF",1.11868877166541,"48h",10,"15h_HB101_OD100_20221214_ESAS","DMSO",1,"albendazole",0,NA,NA,"N2",1,NA,NA,NA,"/projects/b1059/projects/Amanda/projects/cellprofiler-nf/projects/20231225_BZML_HTA_ABZ/Analysis-20231225/processed_images","albendazole_N2","worm",787.438060020873,686.805318600022,739.255291091203,757.63216227594,789.446566780695,45.2386389168983,814.690250355035,839.439967815076,877.649139615428,0.0574504093892784,22,"BZMLA1B1_1",160.137397150085,629.30916963061,3.87632717826368,162.346762976931,0,171.348961312187,-11.2115641621018
"BZMLA1B1_p021_A12","BZMLA1B1_1_N2_albendazole","BZMLA1B1","p021","A12",20230601,"p021_A12","m2x","20230601-BZMLA1B1-p021-m2x_A12.TIF",0.998496692723993,"48h",10,"15h_HB101_OD100_20221214_ESAS","DMSO",1,"albendazole",0,NA,NA,"N2",1,NA,NA,NA,"/projects/b1059/projects/Amanda/projects/cellprofiler-nf/projects/20231225_BZML_HTA_ABZ/Analysis-20231225/processed_images","albendazole_N2","worm",824.781036277769,712.689902462227,772.452957638413,792.38413424397,816.252719181868,49.9579502019719,861.302856764531,888.714119181868,911.579240197275,0.0605711673821113,21,"BZMLA1B1_1",186.943549551258,629.30916963061,3.87632717826368,162.346762976931,0,171.348961312187,15.5945882390708
"BZMLA1B1_p021_B01","BZMLA1B1_1_N2_albendazole","BZMLA1B1","p021","B01",20230601,"p021_B01","m2x","20230601-BZMLA1B1-p021-m2x_B01.TIF",1.05611921369689,"48h",10,"15h_HB101_OD100_20221214_ESAS","DMSO",1,"albendazole",0,NA,NA,"N2",1,NA,NA,NA,"/projects/b1059/projects/Amanda/projects/cellprofiler-nf/projects/20231225_BZML_HTA_ABZ/Analysis-20231225/processed_images","albendazole_N2","worm",802.527942296672,681.077036571355,712.552682593697,768.5099335588,810.596439172121,61.3840864342587,840.189791025368,869.124302605565,912.900238340315,0.0764884101836877,24,"BZMLA1B1_1",181.287269541511,629.30916963061,3.87632717826368,162.346762976931,0,171.348961312187,9.93830822932384
"BZMLA1B1_p021_B02","BZMLA1B1_1_N2_albendazole","BZMLA1B1","p021","B02",20230601,"p021_B02","m2x","20230601-BZMLA1B1-p021-m2x_B02.TIF",1.06131289570143,"48h",10,"15h_HB101_OD100_20221214_ESAS","DMSO",1,"albendazole",0,NA,NA,"N2",1,NA,NA,NA,"/projects/b1059/projects/Amanda/projects/cellprofiler-nf/projects/20231225_BZML_HTA_ABZ/Analysis-20231225/processed_images","albendazole_N2","worm",843.499671887032,774.277101880381,798.101549812879,823.089094114117,844.456415029813,34.09441960367,860.551475413227,893.078698294915,904.466891719312,0.0404201930836508,22,"BZMLA1B1_1",215.147245399203,629.30916963061,3.87632717826368,162.346762976931,0,171.348961312187,43.7982840870156
"BZMLA1B1_p021_B03","BZMLA1B1_1_N2_albendazole","BZMLA1B1","p021","B03",20230601,"p021_B03","m2x","20230601-BZMLA1B1-p021-m2x_B03.TIF",1.17542441390461,"48h",10,"15h_HB101_OD100_20221214_ESAS","DMSO",1,"albendazole",0,NA,NA,"N2",1,NA,NA,NA,"/projects/b1059/projects/Amanda/projects/cellprofiler-nf/projects/20231225_BZML_HTA_ABZ/Analysis-20231225/processed_images","albendazole_N2","worm",793.262231164019,738.063037153202,764.95954347656,781.082908156126,795.972858206144,25.7835618205917,804.67526759208,812.16641224741,851.122259937567,0.032503201094999,16,"BZMLA1B1_1",166.663688575534,629.30916963061,3.87632717826368,162.346762976931,0,171.348961312187,-4.68527273665316
"BZMLA1B1_p021_B04","BZMLA1B1_1_N2_albendazole","BZMLA1B1","p021","B04",20230601,"p021_B04","m2x","20230601-BZMLA1B1-p021-m2x_B04.TIF",1.14861367837338,"48h",10,"15h_HB101_OD100_20221214_ESAS","DMSO",1,"albendazole",0,NA,NA,"N2",1,NA,NA,NA,"/projects/b1059/projects/Amanda/projects/cellprofiler-nf/projects/20231225_BZML_HTA_ABZ/Analysis-20231225/processed_images","albendazole_N2","worm",812.300281474212,716.257839615428,750.165607846292,779.865865688543,812.569815898197,49.4861838226445,837.732581870772,865.091944042448,923.373109714066,0.0609210472423252,20,"BZMLA1B1_1",183.260646267587,629.30916963061,3.87632717826368,162.346762976931,0,171.348961312187,11.9116849553997
"BZMLA1B1_p021_B05","BZMLA1B1_1_N2_albendazole","BZMLA1B1","p021","B05",20230601,"p021_B05","m2x","20230601-BZMLA1B1-p021-m2x_B05.TIF",1.24332740213523,"48h",10,"15h_HB101_OD100_20221214_ESAS","DMSO",1,"albendazole",0,NA,NA,"N2",1,NA,NA,NA,"/projects/b1059/projects/Amanda/projects/cellprofiler-nf/projects/20231225_BZML_HTA_ABZ/Analysis-20231225/processed_images","albendazole_N2","worm",802.700381494897,640.887433550703,709.946413161143,760.443257848713,825.907191296485,68.3718536318714,850.246197381692,871.059417744422,892.10477665721,0.0851773030237511,18,"BZMLA1B1_1",196.598021665876,629.30916963061,3.87632717826368,162.346762976931,0,171.348961312187,25.2490603536883
"BZMLA1B1_p021_B06","BZMLA1B1_1_N2_albendazole","BZMLA1B1","p021","B06",20230601,"p021_B06","m2x","20230601-BZMLA1B1-p021-m2x_B06.TIF",1.14882610425786,"48h",10,"15h_HB101_OD100_20221214_ESAS","DMSO",1,"albendazole",0,NA,NA,"N2",1,NA,NA,NA,"/projects/b1059/projects/Amanda/projects/cellprofiler-nf/projects/20231225_BZML_HTA_ABZ/Analysis-20231225/processed_images","albendazole_N2","worm",802.481841890882,736.042163323103,752.883540137436,789.144094651963,800.061592301158,37.8321209364944,817.769029301974,843.339812184788,880.999635989509,0.0471438965489249,17,"BZMLA1B1_1",170.752422670548,629.30916963061,3.87632717826368,162.346762976931,0,171.348961312187,-0.596538641639114
"BZMLA1B1_p021_B07","BZMLA1B1_1_N2_albendazole","BZMLA1B1","p021","B07",20230601,"p021_B07","m2x","20230601-BZMLA1B1-p021-m2x_B07.TIF",1.32790028763183,"48h",10,"15h_HB101_OD100_20221214_ESAS","DMSO",1,"albendazole",0,NA,NA,"N2",1,NA,NA,NA,"/projects/b1059/projects/Amanda/projects/cellprofiler-nf/projects/20231225_BZML_HTA_ABZ/Analysis-20231225/processed_images","albendazole_N2","worm",770.910409759166,619.158803625919,677.164370964527,727.416863061666,797.365551603573,64.2739882342283,816.265281782223,837.371914367089,858.364969634725,0.0833741345564494,24,"BZMLA1B1_1",168.056381972963,629.30916963061,3.87632717826368,162.346762976931,0,171.348961312187,-3.2925793392242
"BZMLA1B1_p021_B08","BZMLA1B1_1_N2_albendazole","BZMLA1B1","p021","B08",20230601,"p021_B08","m2x","20230601-BZMLA1B1-p021-m2x_B08.TIF",1.20535714285714,"48h",10,"15h_HB101_OD100_20221214_ESAS","DMSO",1,"albendazole",0,NA,NA,"N2",1,NA,NA,NA,"/projects/b1059/projects/Amanda/projects/cellprofiler-nf/projects/20231225_BZML_HTA_ABZ/Analysis-20231225/processed_images","albendazole_N2","worm",807.140034380137,643.578998836307,686.043547305499,763.750570098637,821.884432936665,73.4205026123068,852.897910877758,888.249103044073,907.654615547178,0.0909637726849864,21,"BZMLA1B1_1",192.575263306055,629.30916963061,3.87632717826368,162.346762976931,0,171.348961312187,21.2263019938678
"BZMLA1B1_p021_B09","BZMLA1B1_1_N2_albendazole","BZMLA1B1","p021","B09",20230601,"p021_B09","m2x","20230601-BZMLA1B1-p021-m2x_B09.TIF",1.34008307372793,"48h",10,"15h_HB101_OD100_20221214_ESAS","DMSO",1,"albendazole",0,NA,NA,"N2",1,NA,NA,NA,"/projects/b1059/projects/Amanda/projects/cellprofiler-nf/projects/20231225_BZML_HTA_ABZ/Analysis-20231225/processed_images","albendazole_N2","worm",767.656201886336,643.3625658821,687.821673881365,737.717858770877,769.693546141808,56.5406102905702,812.266311088103,831.454508640039,834.225768934944,0.0736535576103402,23,"BZMLA1B1_1",140.384376511198,629.30916963061,3.87632717826368,162.346762976931,0,171.348961312187,-30.9645848009893
"BZMLA1B1_p021_B10","BZMLA1B1_1_N2_albendazole","BZMLA1B1","p021","B10",20230601,"p021_B10","m2x","20230601-BZMLA1B1-p021-m2x_B10.TIF",1.2739916550765,"48h",10,"15h_HB101_OD100_20221214_ESAS","DMSO",1,"albendazole",0,NA,NA,"N2",1,NA,NA,NA,"/projects/b1059/projects/Amanda/projects/cellprofiler-nf/projects/20231225_BZML_HTA_ABZ/Analysis-20231225/processed_images","albendazole_N2","worm",791.399109718552,732.532424664747,750.233501021228,768.447603140785,784.432439033582,35.9446717593583,819.267000358344,833.514096454094,857.590184458702,0.0454191460641665,15,"BZMLA1B1_1",155.123269402972,629.30916963061,3.87632717826368,162.346762976931,0,171.348961312187,-16.2256919092153
"BZMLA1B1_p021_B11","BZMLA1B1_1_N2_albendazole","BZMLA1B1","p021","B11",20230601,"p021_B11","m2x","20230601-BZMLA1B1-p021-m2x_B11.TIF",1.19400630914826,"48h",10,"15h_HB101_OD100_20221214_ESAS","DMSO",1,"albendazole",0,NA,NA,"N2",1,NA,NA,NA,"/projects/b1059/projects/Amanda/projects/cellprofiler-nf/projects/20231225_BZML_HTA_ABZ/Analysis-20231225/processed_images","albendazole_N2","worm",801.056291537384,704.463970098637,755.971905104797,779.805278189535,805.47029440504,38.5077890524778,828.476329189428,841.145478771983,876.107564727179,0.0480712647279429,24,"BZMLA1B1_1",176.16112477443,629.30916963061,3.87632717826368,162.346762976931,0,171.348961312187,4.81216346224298
"BZMLA1B1_p021_B12","BZMLA1B1_1_N2_albendazole","BZMLA1B1","p021","B12",20230601,"p021_B12","m2x","20230601-BZMLA1B1-p021-m2x_B12.TIF",1.13308550185874,"48h",10,"15h_HB101_OD100_20221214_ESAS","DMSO",1,"albendazole",0,NA,NA,"N2",1,NA,NA,NA,"/projects/b1059/projects/Amanda/projects/cellprofiler-nf/projects/20231225_BZML_HTA_ABZ/Analysis-20231225/processed_images","albendazole_N2","worm",806.202058671917,635.284115435757,694.497077431936,764.960579424311,819.652392806811,79.1033288058647,866.243647986879,902.645656602545,923.989132936665,0.098118490215932,24,"BZMLA1B1_1",190.343223176201,629.30916963061,3.87632717826368,162.346762976931,0,171.348961312187,18.9942618640141
"BZMLA1B1_p021_C01","BZMLA1B1_1_N2_albendazole","BZMLA1B1","p021","C01",20230601,"p021_C01","m2x","20230601-BZMLA1B1-p021-m2x_C01.TIF",0.896006655574043,"48h",10,"15h_HB101_OD100_20221214_ESAS","DMSO",1,"albendazole",30,NA,NA,"N2",1,NA,NA,NA,"/projects/b1059/projects/Amanda/projects/cellprofiler-nf/projects/20231225_BZML_HTA_ABZ/Analysis-20231225/processed_images","albendazole_N2","worm",485.927549784514,392.224537153201,414.816990215006,436.826605729801,487.64487967786,60.5117396734763,532.456434407376,552.734504100764,608.028008988606,0.12452831641324,19,"BZMLA1B1_1",-141.66428995275,629.30916963061,3.87632717826368,162.346762976931,0,171.348961312187,-313.013251264937
"BZMLA1B1_p021_C02","BZMLA1B1_1_N2_albendazole","BZMLA1B1","p021","C02",20230601,"p021_C02","m2x","20230601-BZMLA1B1-p021-m2x_C02.TIF",0.976248976248976,"48h",10,"15h_HB101_OD100_20221214_ESAS","DMSO",1,"albendazole",30,NA,NA,"N2",1,NA,NA,NA,"/projects/b1059/projects/Amanda/projects/cellprofiler-nf/projects/20231225_BZML_HTA_ABZ/Analysis-20231225/processed_images","albendazole_N2","worm",481.598731931894,399.611122784366,431.846928049785,448.349527904841,489.272439435654,44.4467391246628,505.199271634788,523.475012390557,580.667665309025,0.0922899837098165,19,"BZMLA1B1_1",-140.036730194956,629.30916963061,3.87632717826368,162.346762976931,0,171.348961312187,-311.385691507143
"BZMLA1B1_p021_C03","BZMLA1B1_1_N2_albendazole","BZMLA1B1","p021","C03",20230601,"p021_C03","m2x","20230601-BZMLA1B1-p021-m2x_C03.TIF",1.07059396299903,"48h",10,"15h_HB101_OD100_20221214_ESAS","DMSO",1,"albendazole",30,NA,NA,"N2",1,NA,NA,NA,"/projects/b1059/projects/Amanda/projects/cellprofiler-nf/projects/20231225_BZML_HTA_ABZ/Analysis-20231225/processed_images","albendazole_N2","worm",493.858027441125,425.797950238151,445.822433898095,458.800765309025,473.667758080607,49.2105104849241,521.623962909833,553.846586150578,602.136954413725,0.0996450553611598,15,"BZMLA1B1_1",-155.641411550003,629.30916963061,3.87632717826368,162.346762976931,0,171.348961312187,-326.99037286219
"BZMLA1B1_p021_C04","BZMLA1B1_1_N2_albendazole","BZMLA1B1","p021","C04",20230601,"p021_C04","m2x","20230601-BZMLA1B1-p021-m2x_C04.TIF",0.620472440944882,"48h",10,"15h_HB101_OD100_20221214_ESAS","DMSO",1,"albendazole",30,NA,NA,"N2",1,NA,NA,NA,"/projects/b1059/projects/Amanda/projects/cellprofiler-nf/projects/20231225_BZML_HTA_ABZ/Analysis-20231225/processed_images","albendazole_N2","non-worm",486.771731039625,422.239031781742,439.740793464849,463.0993262579,477.954558662454,36.6251030099641,504.421895201616,537.047243711772,553.228007251838,0.0752408175629712,21,"BZMLA1B1_1",-151.354610968156,629.30916963061,3.87632717826368,162.346762976931,0,171.348961312187,-322.703572280343
"BZMLA1B1_p021_C05","BZMLA1B1_1_N2_albendazole","BZMLA1B1","p021","C05",20230601,"p021_C05","m2x","20230601-BZMLA1B1-p021-m2x_C05.TIF",0.902841429880843,"48h",10,"15h_HB101_OD100_20221214_ESAS","DMSO",1,"albendazole",30,NA,NA,"N2",1,NA,NA,NA,"/projects/b1059/projects/Amanda/projects/cellprofiler-nf/projects/20231225_BZML_HTA_ABZ/Analysis-20231225/processed_images","albendazole_N2","worm",483.65648535864,392.555570680483,415.456338719937,444.672772598615,484.839412332373,51.673636096594,529.170073451529,544.101915671617,551.395559937567,0.106839539344287,18,"BZMLA1B1_1",-144.469757298237,629.30916963061,3.87632717826368,162.346762976931,0,171.348961312187,-315.818718610425
"BZMLA1B1_p021_C06","BZMLA1B1_1_N2_albendazole","BZMLA1B1","p021","C06",20230601,"p021_C06","m2x","20230601-BZMLA1B1-p021-m2x_C06.TIF",0.873618784530387,"48h",10,"15h_HB101_OD100_20221214_ESAS","DMSO",1,"albendazole",30,NA,NA,"N2",1,NA,NA,NA,"/projects/b1059/projects/Amanda/projects/cellprofiler-nf/projects/20231225_BZML_HTA_ABZ/Analysis-20231225/processed_images","albendazole_N2","worm",461.434135563149,402.199458662454,425.122754163064,448.314394628542,459.55978983893,28.766362623353,483.414875470095,494.25970339318,503.080117994754,0.0623412106003939,17,"BZMLA1B1_1",-169.74937979168,629.30916963061,3.87632717826368,162.346762976931,0,171.348961312187,-341.098341103867
"BZMLA1B1_p021_C07","BZMLA1B1_1_N2_albendazole","BZMLA1B1","p021","C07",20230601,"p021_C07","m2x","20230601-BZMLA1B1-p021-m2x_C07.TIF",1.00359712230216,"48h",10,"15h_HB101_OD100_20221214_ESAS","DMSO",1,"albendazole",30,NA,NA,"N2",1,NA,NA,NA,"/projects/b1059/projects/Amanda/projects/cellprofiler-nf/projects/20231225_BZML_HTA_ABZ/Analysis-20231225/processed_images","albendazole_N2","worm",496.495081551137,400.27318983893,421.827799776629,445.095134100356,502.983160519413,59.6231024391749,529.800912623296,556.413955508355,620.426141360966,0.120088002187055,17,"BZMLA1B1_1",-126.326009111197,629.30916963061,3.87632717826368,162.346762976931,0,171.348961312187,-297.674970423384
"BZMLA1B1_p021_C08","BZMLA1B1_1_N2_albendazole","BZMLA1B1","p021","C08",20230601,"p021_C08","m2x","20230601-BZMLA1B1-p021-m2x_C08.TIF",0.879250520471895,"48h",10,"15h_HB101_OD100_20221214_ESAS","DMSO",1,"albendazole",30,NA,NA,"N2",1,NA,NA,NA,"/projects/b1059/projects/Amanda/projects/cellprofiler-nf/projects/20231225_BZML_HTA_ABZ/Analysis-20231225/processed_images","albendazole_N2","worm",473.371844911041,400.806441389196,410.51562948648,442.024687159056,472.022476063651,50.6089479677679,496.016248254461,537.182988906065,574.174086818278,0.106911614013036,16,"BZMLA1B1_1",-157.286693566959,629.30916963061,3.87632717826368,162.346762976931,0,171.348961312187,-328.635654879146
"BZMLA1B1_p021_C09","BZMLA1B1_1_N2_albendazole","BZMLA1B1","p021","C09",20230601,"p021_C09","m2x","20230601-BZMLA1B1-p021-m2x_C09.TIF",0.886241352805534,"48h",10,"15h_HB101_OD100_20221214_ESAS","DMSO",1,"albendazole",30,NA,NA,"N2",1,NA,NA,NA,"/projects/b1059/projects/Amanda/projects/cellprofiler-nf/projects/20231225_BZML_HTA_ABZ/Analysis-20231225/processed_images","albendazole_N2","worm",480.395987583358,381.915446150578,406.991054306402,455.878259937566,478.562965309025,54.4970195248519,514.195648194365,535.040081853411,586.433361674334,0.1134418707346,15,"BZMLA1B1_1",-150.746204321585,629.30916963061,3.87632717826368,162.346762976931,0,171.348961312187,-322.095165633772
"BZMLA1B1_p021_C10","BZMLA1B1_1_N2_albendazole","BZMLA1B1","p021","C10",20230601,"p021_C10","m2x","20230601-BZMLA1B1-p021-m2x_C10.TIF",0.796821008984105,"48h",10,"15h_HB101_OD100_20221214_ESAS","DMSO",1,"albendazole",30,NA,NA,"N2",1,NA,NA,NA,"/projects/b1059/projects/Amanda/projects/cellprofiler-nf/projects/20231225_BZML_HTA_ABZ/Analysis-20231225/processed_images","albendazole_N2","worm",474.481281056293,444.067755147955,445.56779082382,448.419655176185,465.525283885625,27.8602034275057,491.441010152298,506.012310375282,539.916088675237,0.0587171813511445,17,"BZMLA1B1_1",-163.783885744985,629.30916963061,3.87632717826368,162.346762976931,0,171.348961312187,-335.132847057172
"BZMLA1B1_p021_C11","BZMLA1B1_1_N2_albendazole","BZMLA1B1","p021","C11",20230601,"p021_C11","m2x","20230601-BZMLA1B1-p021-m2x_C11.TIF",0.954077593032462,"48h",10,"15h_HB101_OD100_20221214_ESAS","DMSO",1,"albendazole",30,NA,NA,"N2",1,NA,NA,NA,"/projects/b1059/projects/Amanda/projects/cellprofiler-nf/projects/20231225_BZML_HTA_ABZ/Analysis-20231225/processed_images","albendazole_N2","worm",463.170366064815,378.964540044889,412.503367994754,428.244616478573,456.189212914219,49.4890887302581,486.549037767925,532.934976043169,555.191690412005,0.106848564494156,16,"BZMLA1B1_1",-173.119956716391,629.30916963061,3.87632717826368,162.346762976931,0,171.348961312187,-344.468918028578
"BZMLA1B1_p021_C12","BZMLA1B1_1_N2_albendazole","BZMLA1B1","p021","C12",20230601,"p021_C12","m2x","20230601-BZMLA1B1-p021-m2x_C12.TIF",0.962837837837838,"48h",10,"15h_HB101_OD100_20221214_ESAS","DMSO",1,"albendazole",30,NA,NA,"N2",1,NA,NA,NA,"/projects/b1059/projects/Amanda/projects/cellprofiler-nf/projects/20231225_BZML_HTA_ABZ/Analysis-20231225/processed_images","albendazole_N2","worm",489.872189530258,408.499122202519,446.321820840181,457.505029386937,490.853382569548,44.0863729074955,513.406153581919,539.636574505155,592.361006560289,0.0899956638685087,19,"BZMLA1B1_1",-138.455787061062,629.30916963061,3.87632717826368,162.346762976931,0,171.348961312187,-309.804748373249
