"well.id","flag_id","Metadata_Experiment","Metadata_Plate","Metadata_Well","Metadata_Date","Metadata_Group","Metadata_Magnification","FileName_RawBF","wo_po_area_frac","assay_type","food_conc_OD","food_type","diluent","diluent_concentration_perc","drug","concentration_um","drug_stock_prep_date","drug_prep_method","strain","bleach","well_censor","well_censor_reason","...24","i.dir","w.lab","gbm2x_class","mean_wormlength_um","min_wormlength_um","q10_wormlength_um","q25_wormlength_um","median_wormlength_um","sd_wormlength_um","q75_wormlength_um","q90_wormlength_um","max_wormlength_um","cv_wormlength_um","n","...41","assay_bleach","median_wormlength_um_reg","assay_bleach_coeff","assay_bleach_se","assay_bleach_tvalue","assay_bleach_pvalue","control_median_wormlength_um_reg","median_wormlength_um_reg_delta"
"BZMLA1B1_p024_A07","BZMLA1B1_1_ECA2688_ivermectin_50","BZMLA1B1","p024","A07",20230601,"p024_A07","m2x","20230601-BZMLA1B1-p024-m2x_A07.TIF",1.22999120492524,"48h",10,"15h_HB101_OD100_20221214_ESAS","DMSO",1,"ivermectin_50",0,NA,NA,"ECA2688",1,NA,NA,NA,"/projects/b1059/projects/Amanda/projects/cellprofiler-nf/projects/20231225_BZML_HTA_IVM_50/Analysis-20231227/processed_images","ivermectin_50_ECA2688","worm",713.059300610728,583.704771253558,602.400247443838,651.781909283915,724.029119181869,81.2766877285408,772.148768879235,812.27199507843,836.115012623296,0.113983069372951,19,NA,"BZMLA1B1_1",285.900951453902,438.128167727968,6.96987126775732,62.8602955344028,0,301.563852847494,-15.6629013935927
"BZMLA1B1_p024_A08","BZMLA1B1_1_ECA2688_ivermectin_50","BZMLA1B1","p024","A08",20230601,"p024_A08","m2x","20230601-BZMLA1B1-p024-m2x_A08.TIF",1.05394332536702,"48h",10,"15h_HB101_OD100_20221214_ESAS","DMSO",1,"ivermectin_50",0,NA,NA,"ECA2688",1,NA,NA,NA,"/projects/b1059/projects/Amanda/projects/cellprofiler-nf/projects/20231225_BZML_HTA_IVM_50/Analysis-20231227/processed_images","ivermectin_50_ECA2688","worm",762.122806361422,623.941762750028,692.809687051714,741.23138149082,771.269381351041,55.8419643636098,792.012238555046,816.551275021325,860.438250358344,0.0732716091127285,19,NA,"BZMLA1B1_1",333.141213623074,438.128167727968,6.96987126775732,62.8602955344028,0,301.563852847494,31.5773607755794
"BZMLA1B1_p024_A09","BZMLA1B1_1_ECA2688_ivermectin_50","BZMLA1B1","p024","A09",20230601,"p024_A09","m2x","20230601-BZMLA1B1-p024-m2x_A09.TIF",1.13159908186687,"48h",10,"15h_HB101_OD100_20221214_ESAS","DMSO",1,"ivermectin_50",0,NA,NA,"ECA2688",1,NA,NA,NA,"/projects/b1059/projects/Amanda/projects/cellprofiler-nf/projects/20231225_BZML_HTA_IVM_50/Analysis-20231227/processed_images","ivermectin_50_ECA2688","worm",710.360710308713,549.103263591716,595.440836571355,634.581911335315,730.731703422898,91.4053303447638,770.39846243316,817.098140698543,841.007083885626,0.128674529740025,16,NA,"BZMLA1B1_1",292.603535694931,438.128167727968,6.96987126775732,62.8602955344028,0,301.563852847494,-8.96031715256316
"BZMLA1B1_p024_A11","BZMLA1B1_1_ECA2688_ivermectin_50","BZMLA1B1","p024","A11",20230601,"p024_A11","m2x","20230601-BZMLA1B1-p024-m2x_A11.TIF",1.34549356223176,"48h",10,"15h_HB101_OD100_20221214_ESAS","DMSO",1,"ivermectin_50",0,NA,NA,"ECA2688",1,NA,NA,NA,"/projects/b1059/projects/Amanda/projects/cellprofiler-nf/projects/20231225_BZML_HTA_IVM_50/Analysis-20231227/processed_images","ivermectin_50_ECA2688","worm",703.335261369737,570.963844986886,580.66336378274,671.441775537516,716.0973413106,79.5610776567047,749.133813972017,795.745431097259,807.812786968642,0.113119705532409,10,NA,"BZMLA1B1_1",277.969173582633,438.128167727968,6.96987126775732,62.8602955344028,0,301.563852847494,-23.5946792648612
"BZMLA1B1_p024_A12","BZMLA1B1_1_ECA2688_ivermectin_50","BZMLA1B1","p024","A12",20230601,"p024_A12","m2x","20230601-BZMLA1B1-p024-m2x_A12.TIF",1.35395763656633,"48h",10,"15h_HB101_OD100_20221214_ESAS","DMSO",1,"ivermectin_50",0,NA,NA,"ECA2688",1,NA,NA,NA,"/projects/b1059/projects/Amanda/projects/cellprofiler-nf/projects/20231225_BZML_HTA_IVM_50/Analysis-20231227/processed_images","ivermectin_50_ECA2688","worm",710.452615941509,507.26996110126,601.055614828411,665.345043097734,722.866894468424,88.9967333619912,772.789187400125,818.556729206051,834.088650358344,0.125267655245453,17,NA,"BZMLA1B1_1",284.738726740457,438.128167727968,6.96987126775732,62.8602955344028,0,301.563852847494,-16.8251261070373
"BZMLA1B1_p024_B01","BZMLA1B1_1_ECA2688_ivermectin_50","BZMLA1B1","p024","B01",20230601,"p024_B01","m2x","20230601-BZMLA1B1-p024-m2x_B01.TIF",1.27464114832536,"48h",10,"15h_HB101_OD100_20221214_ESAS","DMSO",1,"ivermectin_50",0,NA,NA,"ECA2688",1,NA,NA,NA,"/projects/b1059/projects/Amanda/projects/cellprofiler-nf/projects/20231225_BZML_HTA_IVM_50/Analysis-20231227/processed_images","ivermectin_50_ECA2688","worm",701.686643964692,532.626460519413,590.140854857032,657.183512477835,719.208743173926,83.9588269644875,759.978011502268,791.877031209626,829.933085622394,0.119652878798007,16,NA,"BZMLA1B1_1",281.080575445959,438.128167727968,6.96987126775732,62.8602955344028,0,301.563852847494,-20.4832774015351
"BZMLA1B1_p024_B02","BZMLA1B1_1_ECA2688_ivermectin_50","BZMLA1B1","p024","B02",20230601,"p024_B02","m2x","20230601-BZMLA1B1-p024-m2x_B02.TIF",1.11182714177407,"48h",10,"15h_HB101_OD100_20221214_ESAS","DMSO",1,"ivermectin_50",0,NA,NA,"ECA2688",1,NA,NA,NA,"/projects/b1059/projects/Amanda/projects/cellprofiler-nf/projects/20231225_BZML_HTA_IVM_50/Analysis-20231227/processed_images","ivermectin_50_ECA2688","worm",779.671418714914,735.311928728899,745.294692388804,773.617455167415,791.076635407662,23.964039238923,791.512929482588,802.24834504773,806.214081614701,0.030736075048668,9,NA,"BZMLA1B1_1",352.948467679696,438.128167727968,6.96987126775732,62.8602955344028,0,301.563852847494,51.3846148322012
"BZMLA1B1_p024_B03","BZMLA1B1_1_ECA2688_ivermectin_50","BZMLA1B1","p024","B03",20230601,"p024_B03","m2x","20230601-BZMLA1B1-p024-m2x_B03.TIF",1.24975984630163,"48h",10,"15h_HB101_OD100_20221214_ESAS","DMSO",1,"ivermectin_50",0,NA,NA,"ECA2688",1,NA,NA,NA,"/projects/b1059/projects/Amanda/projects/cellprofiler-nf/projects/20231225_BZML_HTA_IVM_50/Analysis-20231227/processed_images","ivermectin_50_ECA2688","worm",733.222112437225,569.833625828438,668.270793200895,699.292536094682,733.731909369836,73.1972801488905,792.991649101999,804.36792562974,819.823792301156,0.0998296135745051,12,NA,"BZMLA1B1_1",295.603741641869,438.128167727968,6.96987126775732,62.8602955344028,0,301.563852847494,-5.96011120562486
"BZMLA1B1_p024_B04","BZMLA1B1_1_ECA2688_ivermectin_50","BZMLA1B1","p024","B04",20230601,"p024_B04","m2x","20230601-BZMLA1B1-p024-m2x_B04.TIF",0.934025656689065,"48h",10,"15h_HB101_OD100_20221214_ESAS","DMSO",1,"ivermectin_50",0,NA,NA,"ECA2688",1,NA,NA,NA,"/projects/b1059/projects/Amanda/projects/cellprofiler-nf/projects/20231225_BZML_HTA_IVM_50/Analysis-20231227/processed_images","ivermectin_50_ECA2688","worm",691.049631898631,412.826083885625,595.414790967158,603.226657205857,727.172201298534,110.786366092153,766.883065535467,820.429062981641,852.800953402417,0.160316077135837,19,NA,"BZMLA1B1_1",289.044033570567,438.128167727968,6.96987126775732,62.8602955344028,0,301.563852847494,-12.5198192769273
"BZMLA1B1_p024_B05","BZMLA1B1_1_ECA2688_ivermectin_50","BZMLA1B1","p024","B05",20230601,"p024_B05","m2x","20230601-BZMLA1B1-p024-m2x_B05.TIF",1.17639138240575,"48h",10,"15h_HB101_OD100_20221214_ESAS","DMSO",1,"ivermectin_50",0,NA,NA,"ECA2688",1,NA,NA,NA,"/projects/b1059/projects/Amanda/projects/cellprofiler-nf/projects/20231225_BZML_HTA_IVM_50/Analysis-20231227/processed_images","ivermectin_50_ECA2688","worm",717.214774525184,598.734536571355,618.270822340048,671.61914783267,724.451928514168,69.1889308262909,752.522819259579,786.058519427391,860.421615085523,0.0964689145899092,22,NA,"BZMLA1B1_1",286.323760786201,438.128167727968,6.96987126775732,62.8602955344028,0,301.563852847494,-15.2400920612931
"BZMLA1B1_p024_B06","BZMLA1B1_1_ECA2688_ivermectin_50","BZMLA1B1","p024","B06",20230601,"p024_B06","m2x","20230601-BZMLA1B1-p024-m2x_B06.TIF",1.24225941422594,"48h",10,"15h_HB101_OD100_20221214_ESAS","DMSO",1,"ivermectin_50",0,NA,NA,"ECA2688",1,NA,NA,NA,"/projects/b1059/projects/Amanda/projects/cellprofiler-nf/projects/20231225_BZML_HTA_IVM_50/Analysis-20231227/processed_images","ivermectin_50_ECA2688","worm",756.944338269423,676.499363563487,693.082447714684,712.704609340779,754.426262041451,54.3236049602412,797.254402316766,811.59320538509,874.840226992132,0.0717669744177484,18,NA,"BZMLA1B1_1",316.298094313484,438.128167727968,6.96987126775732,62.8602955344028,0,301.563852847494,14.7342414659896
"BZMLA1B1_p024_B07","BZMLA1B1_1_ECA2688_ivermectin_50","BZMLA1B1","p024","B07",20230601,"p024_B07","m2x","20230601-BZMLA1B1-p024-m2x_B07.TIF",1.12267080745342,"48h",10,"15h_HB101_OD100_20221214_ESAS","DMSO",1,"ivermectin_50",0,NA,NA,"ECA2688",1,NA,NA,NA,"/projects/b1059/projects/Amanda/projects/cellprofiler-nf/projects/20231225_BZML_HTA_IVM_50/Analysis-20231227/processed_images","ivermectin_50_ECA2688","worm",719.554555027438,566.459603625919,585.890770098637,634.16605094019,744.45652220252,89.27291108001,787.217825828439,789.478264145334,854.06240840676,0.124066911197033,21,NA,"BZMLA1B1_1",306.328354474553,438.128167727968,6.96987126775732,62.8602955344028,0,301.563852847494,4.76450162705845
"BZMLA1B1_p024_B08","BZMLA1B1_1_ECA2688_ivermectin_50","BZMLA1B1","p024","B08",20230601,"p024_B08","m2x","20230601-BZMLA1B1-p024-m2x_B08.TIF",1.21272365805169,"48h",10,"15h_HB101_OD100_20221214_ESAS","DMSO",1,"ivermectin_50",0,NA,NA,"ECA2688",1,NA,NA,NA,"/projects/b1059/projects/Amanda/projects/cellprofiler-nf/projects/20231225_BZML_HTA_IVM_50/Analysis-20231227/processed_images","ivermectin_50_ECA2688","worm",719.246057507662,518.55238144682,607.136167917822,672.503435407662,728.553131781743,89.9187361181336,797.938272560864,828.453767242073,836.914198254462,0.125018045187096,17,NA,"BZMLA1B1_1",290.424964053776,438.128167727968,6.96987126775732,62.8602955344028,0,301.563852847494,-11.1388887937179
"BZMLA1B1_p024_B09","BZMLA1B1_1_ECA2688_ivermectin_50","BZMLA1B1","p024","B09",20230601,"p024_B09","m2x","20230601-BZMLA1B1-p024-m2x_B09.TIF",1.28127896200185,"48h",10,"15h_HB101_OD100_20221214_ESAS","DMSO",1,"ivermectin_50",0,NA,NA,"ECA2688",1,NA,NA,NA,"/projects/b1059/projects/Amanda/projects/cellprofiler-nf/projects/20231225_BZML_HTA_IVM_50/Analysis-20231227/processed_images","ivermectin_50_ECA2688","worm",733.216740680577,547.165555729802,599.896195555248,645.724121766135,767.181388675238,93.6501513375339,791.396408659587,829.618629722001,869.965798827536,0.12772505882859,22,NA,"BZMLA1B1_1",329.053220947271,438.128167727968,6.96987126775732,62.8602955344028,0,301.563852847494,27.4893680997766
"BZMLA1B1_p024_B10","BZMLA1B1_1_ECA2688_ivermectin_50","BZMLA1B1","p024","B10",20230601,"p024_B10","m2x","20230601-BZMLA1B1-p024-m2x_B10.TIF",1.16972664218686,"48h",10,"15h_HB101_OD100_20221214_ESAS","DMSO",1,"ivermectin_50",0,NA,NA,"ECA2688",1,NA,NA,NA,"/projects/b1059/projects/Amanda/projects/cellprofiler-nf/projects/20231225_BZML_HTA_IVM_50/Analysis-20231227/processed_images","ivermectin_50_ECA2688","worm",728.022494687591,601.302453458877,623.56020478084,701.267227573978,736.213954566109,60.6741768899699,770.70916472718,784.118040779121,828.865545568733,0.0833410743935961,21,NA,"BZMLA1B1_1",298.085786838142,438.128167727968,6.96987126775732,62.8602955344028,0,301.563852847494,-3.47806600935206
"BZMLA1B1_p024_B11","BZMLA1B1_1_ECA2688_ivermectin_50","BZMLA1B1","p024","B11",20230601,"p024_B11","m2x","20230601-BZMLA1B1-p024-m2x_B11.TIF",1.23903050564145,"48h",10,"15h_HB101_OD100_20221214_ESAS","DMSO",1,"ivermectin_50",0,NA,NA,"ECA2688",1,NA,NA,NA,"/projects/b1059/projects/Amanda/projects/cellprofiler-nf/projects/20231225_BZML_HTA_IVM_50/Analysis-20231227/processed_images","ivermectin_50_ECA2688","worm",714.544937030619,509.644999991228,544.744443879653,640.325459937568,766.048033550703,109.680882764314,808.344321038827,830.207322775594,844.768935989509,0.153497529798625,21,NA,"BZMLA1B1_1",327.919865822736,438.128167727968,6.96987126775732,62.8602955344028,0,301.563852847494,26.3560129752414
"BZMLA1B1_p024_B12","BZMLA1B1_1_ECA2688_ivermectin_50","BZMLA1B1","p024","B12",20230601,"p024_B12","m2x","20230601-BZMLA1B1-p024-m2x_B12.TIF",1.22761692650334,"48h",10,"15h_HB101_OD100_20221214_ESAS","DMSO",1,"ivermectin_50",0,NA,NA,"ECA2688",1,NA,NA,NA,"/projects/b1059/projects/Amanda/projects/cellprofiler-nf/projects/20231225_BZML_HTA_IVM_50/Analysis-20231227/processed_images","ivermectin_50_ECA2688","worm",704.262244811284,523.504385049319,605.004814938401,662.808285851105,714.86170094019,75.9965659578731,753.933870568732,785.920610503298,802.475784467472,0.107909470538545,18,NA,"BZMLA1B1_1",276.733533212223,438.128167727968,6.96987126775732,62.8602955344028,0,301.563852847494,-24.8303196352709
"BZMLA1B1_p024_E01","BZMLA1B1_1_ECA2688_ivermectin_50","BZMLA1B1","p024","E01",20230601,"p024_E01","m2x","20230601-BZMLA1B1-p024-m2x_E01.TIF",1.08955223880597,"48h",10,"15h_HB101_OD100_20221214_ESAS","DMSO",1,"ivermectin_50",0.5,NA,NA,"ECA2688",1,NA,NA,NA,"/projects/b1059/projects/Amanda/projects/cellprofiler-nf/projects/20231225_BZML_HTA_IVM_50/Analysis-20231227/processed_images","ivermectin_50_ECA2688","worm",173.1705201753,131.491405944533,142.53347689174,160.164123366212,176.30158983893,24.2950346924951,193.335199418153,199.756390686129,201.351994074926,0.140295442133577,9,NA,"BZMLA1B1_1",-261.826577889037,438.128167727968,6.96987126775732,62.8602955344028,0,301.563852847494,-563.390430736531
"BZMLA1B1_p024_E02","BZMLA1B1_1_ECA2688_ivermectin_50","BZMLA1B1","p024","E02",20230601,"p024_E02","m2x","20230601-BZMLA1B1-p024-m2x_E02.TIF",1.09120521172638,"48h",10,"15h_HB101_OD100_20221214_ESAS","DMSO",1,"ivermectin_50",0.5,NA,NA,"ECA2688",1,NA,NA,NA,"/projects/b1059/projects/Amanda/projects/cellprofiler-nf/projects/20231225_BZML_HTA_IVM_50/Analysis-20231227/processed_images","ivermectin_50_ECA2688","worm",167.82261414845,144.260732945436,152.132509592707,160.198403010362,168.601109865761,14.0538884538358,176.277350470095,184.487948864892,186.354086786086,0.0837425189992826,8,NA,"BZMLA1B1_1",-269.527057862206,438.128167727968,6.96987126775732,62.8602955344028,0,301.563852847494,-571.090910709701
"BZMLA1B1_p024_E03","BZMLA1B1_1_ECA2688_ivermectin_50","BZMLA1B1","p024","E03",20230601,"p024_E03","m2x","20230601-BZMLA1B1-p024-m2x_E03.TIF",1.18819188191882,"48h",10,"15h_HB101_OD100_20221214_ESAS","DMSO",1,"ivermectin_50",0.5,NA,NA,"ECA2688",1,NA,NA,NA,"/projects/b1059/projects/Amanda/projects/cellprofiler-nf/projects/20231225_BZML_HTA_IVM_50/Analysis-20231227/processed_images","ivermectin_50_ECA2688","worm",177.087127105834,160.164123366212,164.083460013484,171.585075615556,178.49190088448,10.3157094128334,182.172562589586,182.842174628542,199.35748983893,0.0582521698862297,12,NA,"BZMLA1B1_1",-259.636266843487,438.128167727968,6.96987126775732,62.8602955344028,0,301.563852847494,-561.200119690982
"BZMLA1B1_p024_E04","BZMLA1B1_1_ECA2688_ivermectin_50","BZMLA1B1","p024","E04",20230601,"p024_E04","m2x","20230601-BZMLA1B1-p024-m2x_E04.TIF",1.07432432432432,"48h",10,"15h_HB101_OD100_20221214_ESAS","DMSO",1,"ivermectin_50",0.5,NA,NA,"ECA2688",1,NA,NA,NA,"/projects/b1059/projects/Amanda/projects/cellprofiler-nf/projects/20231225_BZML_HTA_IVM_50/Analysis-20231227/processed_images","ivermectin_50_ECA2688","worm",164.732825535809,109.362791455505,121.377136331409,148.504936246721,168.297956048955,29.8584847762593,178.537788786989,197.38126983893,214.044066966565,0.181254007385242,14,NA,"BZMLA1B1_1",-269.830211679012,438.128167727968,6.96987126775732,62.8602955344028,0,301.563852847494,-571.394064526506
"BZMLA1B1_p024_E05","BZMLA1B1_1_ECA2688_ivermectin_50","BZMLA1B1","p024","E05",20230601,"p024_E05","m2x","20230601-BZMLA1B1-p024-m2x_E05.TIF",1.18852459016393,"48h",10,"15h_HB101_OD100_20221214_ESAS","DMSO",1,"ivermectin_50",0.5,NA,NA,"ECA2688",1,NA,NA,NA,"/projects/b1059/projects/Amanda/projects/cellprofiler-nf/projects/20231225_BZML_HTA_IVM_50/Analysis-20231227/processed_images","ivermectin_50_ECA2688","worm",166.226961086898,137.108223366212,144.562679230116,155.68168519478,165.707002681343,19.1771105755808,174.878775615556,187.618871392183,202.65118983893,0.115367028610693,10,NA,"BZMLA1B1_1",-272.421165046624,438.128167727968,6.96987126775732,62.8602955344028,0,301.563852847494,-573.985017894118
"BZMLA1B1_p024_E06","BZMLA1B1_1_ECA2688_ivermectin_50","BZMLA1B1","p024","E06",20230601,"p024_E06","m2x","20230601-BZMLA1B1-p024-m2x_E06.TIF",1.15359477124183,"48h",10,"15h_HB101_OD100_20221214_ESAS","DMSO",1,"ivermectin_50",0.5,NA,NA,"ECA2688",1,NA,NA,NA,"/projects/b1059/projects/Amanda/projects/cellprofiler-nf/projects/20231225_BZML_HTA_IVM_50/Analysis-20231227/processed_images","ivermectin_50_ECA2688","worm",176.767003380664,161.762494628542,161.933891575697,162.903614976507,179.030180259707,12.2924152229474,186.065651812959,191.405794628542,192.610453258803,0.0695402138852576,11,NA,"BZMLA1B1_1",-259.09798746826,438.128167727968,6.96987126775732,62.8602955344028,0,301.563852847494,-560.661840315755
"BZMLA1B1_p024_E07","BZMLA1B1_1_ECA2688_ivermectin_50","BZMLA1B1","p024","E07",20230601,"p024_E07","m2x","20230601-BZMLA1B1-p024-m2x_E07.TIF",0.982708933717579,"48h",10,"15h_HB101_OD100_20221214_ESAS","DMSO",1,"ivermectin_50",0.5,NA,NA,"ECA2688",1,NA,NA,NA,"/projects/b1059/projects/Amanda/projects/cellprofiler-nf/projects/20231225_BZML_HTA_IVM_50/Analysis-20231227/processed_images","ivermectin_50_ECA2688","worm",160.622531064066,118.082529892591,133.50454486128,144.051242109447,164.572113510181,22.1290925376137,179.843564984392,186.231891314056,187.312908997377,0.137770787143102,14,NA,"BZMLA1B1_1",-273.556054217786,438.128167727968,6.96987126775732,62.8602955344028,0,301.563852847494,-575.119907065281
"BZMLA1B1_p024_E08","BZMLA1B1_1_ECA2688_ivermectin_50","BZMLA1B1","p024","E08",20230601,"p024_E08","m2x","20230601-BZMLA1B1-p024-m2x_E08.TIF",1.08333333333333,"48h",10,"15h_HB101_OD100_20221214_ESAS","DMSO",1,"ivermectin_50",0.5,NA,NA,"ECA2688",1,NA,NA,NA,"/projects/b1059/projects/Amanda/projects/cellprofiler-nf/projects/20231225_BZML_HTA_IVM_50/Analysis-20231227/processed_images","ivermectin_50_ECA2688","worm",165.897497776833,101.399335878088,108.595142524659,149.329222160925,183.454099418153,34.7095749924475,188.112094628542,193.335199418153,203.216299418153,0.209223016968822,11,NA,"BZMLA1B1_1",-254.674068309813,438.128167727968,6.96987126775732,62.8602955344028,0,301.563852847494,-556.237921157308
"BZMLA1B1_p024_E09","BZMLA1B1_1_ECA2688_ivermectin_50","BZMLA1B1","p024","E09",20230601,"p024_E09","m2x","20230601-BZMLA1B1-p024-m2x_E09.TIF",1.13962264150943,"48h",10,"15h_HB101_OD100_20221214_ESAS","DMSO",1,"ivermectin_50",0.5,NA,NA,"ECA2688",1,NA,NA,NA,"/projects/b1059/projects/Amanda/projects/cellprofiler-nf/projects/20231225_BZML_HTA_IVM_50/Analysis-20231227/processed_images","ivermectin_50_ECA2688","worm",163.474963188287,147.554432945436,151.933889476338,155.506128155824,165.621304207765,10.3144737635703,169.080520971406,176.137736602571,176.30158983893,0.0630951282227252,8,NA,"BZMLA1B1_1",-272.506863520202,438.128167727968,6.96987126775732,62.8602955344028,0,301.563852847494,-574.070716367696
"BZMLA1B1_p024_E10","BZMLA1B1_1_ECA2688_ivermectin_50","BZMLA1B1","p024","E10",20230601,"p024_E10","m2x","20230601-BZMLA1B1-p024-m2x_E10.TIF",1.13382899628253,"48h",10,"15h_HB101_OD100_20221214_ESAS","DMSO",1,"ivermectin_50",0.5,NA,NA,"ECA2688",1,NA,NA,NA,"/projects/b1059/projects/Amanda/projects/cellprofiler-nf/projects/20231225_BZML_HTA_IVM_50/Analysis-20231227/processed_images","ivermectin_50_ECA2688","worm",154.54167523533,102.369918456409,106.431661683106,136.143520971406,159.267980259707,31.5298446431012,181.807249418154,183.454099418153,196.628899418153,0.20402163102664,11,NA,"BZMLA1B1_1",-278.86018746826,438.128167727968,6.96987126775732,62.8602955344028,0,301.563852847494,-580.424040315755
"BZMLA1B1_p024_E11","BZMLA1B1_1_ECA2688_ivermectin_50","BZMLA1B1","p024","E11",20230601,"p024_E11","m2x","20230601-BZMLA1B1-p024-m2x_E11.TIF",1.14285714285714,"48h",10,"15h_HB101_OD100_20221214_ESAS","DMSO",1,"ivermectin_50",0.5,NA,NA,"ECA2688",1,NA,NA,NA,"/projects/b1059/projects/Amanda/projects/cellprofiler-nf/projects/20231225_BZML_HTA_IVM_50/Analysis-20231227/processed_images","ivermectin_50_ECA2688","worm",165.498781592555,150.283023366212,150.877220188038,153.669522023348,159.599013786989,15.6492139137609,173.655757799974,184.545535586464,199.154556191456,0.0945578799020287,12,NA,"BZMLA1B1_1",-278.529153940978,438.128167727968,6.96987126775732,62.8602955344028,0,301.563852847494,-580.093006788473
"BZMLA1B1_p024_E12","BZMLA1B1_1_ECA2688_ivermectin_50","BZMLA1B1","p024","E12",20230601,"p024_E12","m2x","20230601-BZMLA1B1-p024-m2x_E12.TIF",0.942073170731707,"48h",10,"15h_HB101_OD100_20221214_ESAS","DMSO",1,"ivermectin_50",0.5,NA,NA,"ECA2688",1,NA,NA,NA,"/projects/b1059/projects/Amanda/projects/cellprofiler-nf/projects/20231225_BZML_HTA_IVM_50/Analysis-20231227/processed_images","ivermectin_50_ECA2688","worm",165.061091538621,140.07088983893,154.103049955299,164.8221185766,166.186413786989,11.7851436637166,172.411440707314,174.025087081532,174.7032185766,0.07139867762815,7,NA,"BZMLA1B1_1",-271.941753940978,438.128167727968,6.96987126775732,62.8602955344028,0,301.563852847494,-573.505606788473
"BZMLA1B1_p024_F01","BZMLA1B1_1_ECA2688_ivermectin_50","BZMLA1B1","p024","F01",20230601,"p024_F01","m2x","20230601-BZMLA1B1-p024-m2x_F01.TIF",1.07971014492754,"48h",10,"15h_HB101_OD100_20221214_ESAS","DMSO",1,"ivermectin_50",0.5,NA,NA,"ECA2688",1,NA,NA,NA,"/projects/b1059/projects/Amanda/projects/cellprofiler-nf/projects/20231225_BZML_HTA_IVM_50/Analysis-20231227/processed_images","ivermectin_50_ECA2688","worm",170.032217239849,122.175415523756,148.125007417484,160.963308997377,174.937294628542,21.8108910638516,180.491432945436,192.017719418153,192.204980259707,0.128275049387169,9,NA,"BZMLA1B1_1",-263.190873099425,438.128167727968,6.96987126775732,62.8602955344028,0,301.563852847494,-564.75472594692
"BZMLA1B1_p024_F02","BZMLA1B1_1_ECA2688_ivermectin_50","BZMLA1B1","p024","F02",20230601,"p024_F02","m2x","20230601-BZMLA1B1-p024-m2x_F02.TIF",1.13409961685824,"48h",10,"15h_HB101_OD100_20221214_ESAS","DMSO",1,"ivermectin_50",0.5,NA,NA,"ECA2688",1,NA,NA,NA,"/projects/b1059/projects/Amanda/projects/cellprofiler-nf/projects/20231225_BZML_HTA_IVM_50/Analysis-20231227/processed_images","ivermectin_50_ECA2688","worm",170.20954511993,151.487681996474,156.433223597196,158.799828155824,160.398199418153,15.4384093055501,182.323880259706,189.909086007241,191.639870680483,0.0907023709785029,9,NA,"BZMLA1B1_1",-277.729968309813,438.128167727968,6.96987126775732,62.8602955344028,0,301.563852847494,-579.293821157308
"BZMLA1B1_p024_F03","BZMLA1B1_1_ECA2688_ivermectin_50","BZMLA1B1","p024","F03",20230601,"p024_F03","m2x","20230601-BZMLA1B1-p024-m2x_F03.TIF",1.1635687732342,"48h",10,"15h_HB101_OD100_20221214_ESAS","DMSO",1,"ivermectin_50",0.5,NA,NA,"ECA2688",1,NA,NA,NA,"/projects/b1059/projects/Amanda/projects/cellprofiler-nf/projects/20231225_BZML_HTA_IVM_50/Analysis-20231227/processed_images","ivermectin_50_ECA2688","worm",172.508818741589,150.848132945436,153.406702492428,162.013709865761,174.937294628542,15.5606979968644,183.571137444124,190.407988881008,190.606608997377,0.0902023334828675,7,NA,"BZMLA1B1_1",-263.190873099425,438.128167727968,6.96987126775732,62.8602955344028,0,301.563852847494,-564.75472594692
"BZMLA1B1_p024_F04","BZMLA1B1_1_ECA2688_ivermectin_50","BZMLA1B1","p024","F04",20230601,"p024_F04","m2x","20230601-BZMLA1B1-p024-m2x_F04.TIF",1.03125,"48h",10,"15h_HB101_OD100_20221214_ESAS","DMSO",1,"ivermectin_50",0.5,NA,NA,"ECA2688",1,NA,NA,NA,"/projects/b1059/projects/Amanda/projects/cellprofiler-nf/projects/20231225_BZML_HTA_IVM_50/Analysis-20231227/processed_images","ivermectin_50_ECA2688","worm",172.096513633436,154.9410185766,161.593518022984,167.102637444124,170.67543239182,10.193596949497,176.467106602571,183.454099418153,191.970904207765,0.0592318620190599,11,NA,"BZMLA1B1_1",-267.452735336147,438.128167727968,6.96987126775732,62.8602955344028,0,301.563852847494,-569.016588183642
"BZMLA1B1_p024_F05","BZMLA1B1_1_ECA2688_ivermectin_50","BZMLA1B1","p024","F05",20230601,"p024_F05","m2x","20230601-BZMLA1B1-p024-m2x_F05.TIF",1.07301587301587,"48h",10,"15h_HB101_OD100_20221214_ESAS","DMSO",1,"ivermectin_50",0.5,NA,NA,"ECA2688",1,NA,NA,NA,"/projects/b1059/projects/Amanda/projects/cellprofiler-nf/projects/20231225_BZML_HTA_IVM_50/Analysis-20231227/processed_images","ivermectin_50_ECA2688","worm",171.568238336181,144.260732945436,152.975770633891,164.241339221181,174.303625761018,15.6981240637641,179.127483582165,190.117401871144,190.840685049318,0.0914978449158187,8,NA,"BZMLA1B1_1",-263.824541966949,438.128167727968,6.96987126775732,62.8602955344028,0,301.563852847494,-565.388394814443
