sample,total_offspring_1,total_offspring_2,total_offspring_3,total_offspring_4,date_starved,condition,strain,set,date_mother_on_plate,days_to_starvation,replicate,avg_total_offspring,mean.x,sd.x,lifetime_mean,null.value,estimate,conf.low,conf.high,p.adj,p.adj.signif,group1,group2
IVM.F.S2.R8,55,46,51,52,7/11/23,ivermectin,ECA2687,2,7/4/23,7,8,51,45.95,8.593279027,177.2,0,34.60555556,13.33014671,55.8809644,5.86e-05,****,ECA2687,N2
IVM.F.S2.R9,54,45,44,51,7/10/23,ivermectin,ECA2687,2,7/4/23,6,9,48.5,45.95,8.593279027,177.2,0,34.60555556,13.33014671,55.8809644,5.86e-05,****,ECA2687,N2
IVM.F.S2.R10,60,52,58,60,7/10/23,ivermectin,ECA2687,2,7/4/23,6,10,57.5,45.95,8.593279027,177.2,0,34.60555556,13.33014671,55.8809644,5.86e-05,****,ECA2687,N2
IVM.G.S2.R1,87,71,71,87,7/11/23,ivermectin,ECA2688,2,7/4/23,7,1,79,95.15,11.56635446,268.225,0,-14.59444444,-35.86985329,6.680964404,0.422,ns,ECA2688,N2
IVM.G.S2.R2,84,76,78,84,7/10/23,ivermectin,ECA2688,2,7/4/23,6,2,80.5,95.15,11.56635446,268.225,0,-14.59444444,-35.86985329,6.680964404,0.422,ns,ECA2688,N2
IVM.G.S2.R3,109,96,103,104,7/10/23,ivermectin,ECA2688,2,7/4/23,6,3,103,95.15,11.56635446,268.225,0,-14.59444444,-35.86985329,6.680964404,0.422,ns,ECA2688,N2
IVM.G.S2.R4,99,90,99,95,7/10/23,ivermectin,ECA2688,2,7/4/23,6,4,95.75,95.15,11.56635446,268.225,0,-14.59444444,-35.86985329,6.680964404,0.422,ns,ECA2688,N2
IVM.G.S2.R5,115,114,111,114,7/10/23,ivermectin,ECA2688,2,7/4/23,6,5,113.5,95.15,11.56635446,268.225,0,-14.59444444,-35.86985329,6.680964404,0.422,ns,ECA2688,N2
IVM.G.S2.R6,111,100,104,110,7/10/23,ivermectin,ECA2688,2,7/4/23,6,6,106.25,95.15,11.56635446,268.225,0,-14.59444444,-35.86985329,6.680964404,0.422,ns,ECA2688,N2
IVM.G.S2.R7,94,83,87,95,7/10/23,ivermectin,ECA2688,2,7/4/23,6,7,89.75,95.15,11.56635446,268.225,0,-14.59444444,-35.86985329,6.680964404,0.422,ns,ECA2688,N2
IVM.G.S2.R8,95,89,90,94,7/10/23,ivermectin,ECA2688,2,7/4/23,6,8,92,95.15,11.56635446,268.225,0,-14.59444444,-35.86985329,6.680964404,0.422,ns,ECA2688,N2
IVM.G.S2.R9,85,83,86,93,7/10/23,ivermectin,ECA2688,2,7/4/23,6,9,86.75,95.15,11.56635446,268.225,0,-14.59444444,-35.86985329,6.680964404,0.422,ns,ECA2688,N2
IVM.G.S2.R10,110,99,106,105,7/10/23,ivermectin,ECA2688,2,7/4/23,6,10,105,95.15,11.56635446,268.225,0,-14.59444444,-35.86985329,6.680964404,0.422,ns,ECA2688,N2
IVM.H.S2.R1,31,25,27,28,7/12/23,ivermectin,ECA2689,2,7/4/23,8,1,27.75,42.275,13.78427546,83.7,0,41.05555556,19.22744664,62.88366447,2.25e-06,****,ECA2689,N2
IVM.H.S2.R2,63,55,58,58,7/11/23,ivermectin,ECA2689,2,7/4/23,7,2,58.5,42.275,13.78427546,83.7,0,41.05555556,19.22744664,62.88366447,2.25e-06,****,ECA2689,N2
IVM.H.S2.R4,35,31,30,30,7/12/23,ivermectin,ECA2689,2,7/4/23,8,4,31.5,42.275,13.78427546,83.7,0,41.05555556,19.22744664,62.88366447,2.25e-06,****,ECA2689,N2
IVM.H.S2.R5,52,42,46,46,7/12/23,ivermectin,ECA2689,2,7/4/23,8,5,46.5,42.275,13.78427546,83.7,0,41.05555556,19.22744664,62.88366447,2.25e-06,****,ECA2689,N2
IVM.H.S2.R6,55,39,44,51,7/11/23,ivermectin,ECA2689,2,7/4/23,7,6,47.25,42.275,13.78427546,83.7,0,41.05555556,19.22744664,62.88366447,2.25e-06,****,ECA2689,N2
IVM.H.S2.R7,55,36,48,52,7/12/23,ivermectin,ECA2689,2,7/4/23,8,7,47.75,42.275,13.78427546,83.7,0,41.05555556,19.22744664,62.88366447,2.25e-06,****,ECA2689,N2
IVM.H.S2.R8,29,19,21,27,7/13/23,ivermectin,ECA2689,2,7/4/23,9,8,24,42.275,13.78427546,83.7,0,41.05555556,19.22744664,62.88366447,2.25e-06,****,ECA2689,N2
IVM.H.S2.R9,36,28,35,35,7/13/23,ivermectin,ECA2689,2,7/4/23,9,9,33.5,42.275,13.78427546,83.7,0,41.05555556,19.22744664,62.88366447,2.25e-06,****,ECA2689,N2
IVM.H.S2.R10,44,34,39,38,7/13/23,ivermectin,ECA2689,2,7/4/23,9,10,38.75,42.275,13.78427546,83.7,0,41.05555556,19.22744664,62.88366447,2.25e-06,****,ECA2689,N2
IVM.I.S2.R1,73,64,60,71,7/11/23,ivermectin,ECA2690,2,7/4/23,7,1,67,47.975,12.76630221,168.65,0,30.88888889,9.060779978,52.7169978,0.000737,***,ECA2690,N2
IVM.I.S2.R3,48,41,45,45,7/11/23,ivermectin,ECA2690,2,7/4/23,7,3,44.75,47.975,12.76630221,168.65,0,30.88888889,9.060779978,52.7169978,0.000737,***,ECA2690,N2
IVM.I.S2.R4,48,44,41,45,7/11/23,ivermectin,ECA2690,2,7/4/23,7,4,44.5,47.975,12.76630221,168.65,0,30.88888889,9.060779978,52.7169978,0.000737,***,ECA2690,N2
IVM.I.S2.R5,61,56,53,58,7/11/23,ivermectin,ECA2690,2,7/4/23,7,5,57,47.975,12.76630221,168.65,0,30.88888889,9.060779978,52.7169978,0.000737,***,ECA2690,N2
IVM.I.S2.R6,61,53,55,56,7/11/23,ivermectin,ECA2690,2,7/4/23,7,6,56.25,47.975,12.76630221,168.65,0,30.88888889,9.060779978,52.7169978,0.000737,***,ECA2690,N2
IVM.I.S2.R7,55,47,48,49,7/11/23,ivermectin,ECA2690,2,7/4/23,7,7,49.75,47.975,12.76630221,168.65,0,30.88888889,9.060779978,52.7169978,0.000737,***,ECA2690,N2
IVM.I.S2.R8,29,23,26,27,7/11/23,ivermectin,ECA2690,2,7/4/23,7,8,26.25,47.975,12.76630221,168.65,0,30.88888889,9.060779978,52.7169978,0.000737,***,ECA2690,N2
IVM.I.S2.R9,47,36,38,41,7/11/23,ivermectin,ECA2690,2,7/4/23,7,9,40.5,47.975,12.76630221,168.65,0,30.88888889,9.060779978,52.7169978,0.000737,***,ECA2690,N2
IVM.I.S2.R10,69,59,54,62,7/10/23,ivermectin,ECA2690,2,7/4/23,6,10,61,47.975,12.76630221,168.65,0,30.88888889,9.060779978,52.7169978,0.000737,***,ECA2690,N2
IVM.A.S1.R1,60,70,57,76,7/10/23,ivermectin,N2,1,7/3/23,7,1,65.75,27.575,15.95003048,258.525,,,,,,,N2,N2
IVM.A.S1.R2,33,34,33,32,7/10/23,ivermectin,N2,1,7/3/23,7,2,33,27.575,15.95003048,258.525,,,,,,,N2,N2
IVM.A.S1.R3,25,26,26,24,7/10/23,ivermectin,N2,1,7/3/23,7,3,25.25,27.575,15.95003048,258.525,,,,,,,N2,N2
IVM.A.S1.R4,36,37,35,36,7/10/23,ivermectin,N2,1,7/3/23,7,4,36,27.575,15.95003048,258.525,,,,,,,N2,N2
IVM.A.S1.R5,26,27,26,25,7/10/23,ivermectin,N2,1,7/3/23,7,5,26,27.575,15.95003048,258.525,,,,,,,N2,N2
IVM.A.S1.R6,18,17,17,17,7/10/23,ivermectin,N2,1,7/3/23,7,6,17.25,27.575,15.95003048,258.525,,,,,,,N2,N2
IVM.A.S1.R8,22,23,20,20,7/10/23,ivermectin,N2,1,7/3/23,7,8,21.25,27.575,15.95003048,258.525,,,,,,,N2,N2
IVM.A.S1.R9,23,24,24,22,7/10/23,ivermectin,N2,1,7/3/23,7,9,23.25,27.575,15.95003048,258.525,,,,,,,N2,N2
IVM.A.S1.R10,23,26,23,23,7/10/23,ivermectin,N2,1,7/3/23,7,10,23.75,27.575,15.95003048,258.525,,,,,,,N2,N2
IVM.B.S1.R1,30,31,30,30,7/10/23,ivermectin,ECA882,1,7/3/23,7,1,30.25,29.825,21.94249112,326.775,0,0.341666667,-15.93450551,16.61783885,1,ns,ECA882,N2
IVM.B.S1.R2,22,27,22,22,7/10/23,ivermectin,ECA882,1,7/3/23,7,2,23.25,29.825,21.94249112,326.775,0,0.341666667,-15.93450551,16.61783885,1,ns,ECA882,N2
IVM.B.S1.R3,25,36,25,27,7/10/23,ivermectin,ECA882,1,7/3/23,7,3,28.25,29.825,21.94249112,326.775,0,0.341666667,-15.93450551,16.61783885,1,ns,ECA882,N2
IVM.B.S1.R4,26,30,25,28,7/10/23,ivermectin,ECA882,1,7/3/23,7,4,27.25,29.825,21.94249112,326.775,0,0.341666667,-15.93450551,16.61783885,1,ns,ECA882,N2
IVM.B.S1.R5,69,110,78,89,7/10/23,ivermectin,ECA882,1,7/3/23,7,5,86.5,29.825,21.94249112,326.775,0,0.341666667,-15.93450551,16.61783885,1,ns,ECA882,N2
IVM.B.S1.R6,30,30,29,29,7/10/23,ivermectin,ECA882,1,7/3/23,7,6,29.5,29.825,21.94249112,326.775,0,0.341666667,-15.93450551,16.61783885,1,ns,ECA882,N2
IVM.B.S1.R7,11,11,10,10,7/11/23,ivermectin,ECA882,1,7/3/23,8,7,10.5,29.825,21.94249112,326.775,0,0.341666667,-15.93450551,16.61783885,1,ns,ECA882,N2
IVM.B.S1.R8,15,18,16,17,7/10/23,ivermectin,ECA882,1,7/3/23,7,8,16.5,29.825,21.94249112,326.775,0,0.341666667,-15.93450551,16.61783885,1,ns,ECA882,N2
IVM.B.S1.R9,35,42,38,36,7/10/23,ivermectin,ECA882,1,7/3/23,7,9,37.75,29.825,21.94249112,326.775,0,0.341666667,-15.93450551,16.61783885,1,ns,ECA882,N2
IVM.B.S1.R10,8,9,8,9,7/11/23,ivermectin,ECA882,1,7/3/23,8,10,8.5,29.825,21.94249112,326.775,0,0.341666667,-15.93450551,16.61783885,1,ns,ECA882,N2
IVM.C.S1.R1,20,22,20,20,7/10/23,ivermectin,PHX2647,1,7/3/23,7,1,20.5,26.175,6.468996573,256.575,0,-3.991666667,-20.26783885,12.28450551,0.997,ns,PHX2647,N2
IVM.C.S1.R2,36,38,37,36,7/10/23,ivermectin,PHX2647,1,7/3/23,7,2,36.75,26.175,6.468996573,256.575,0,-3.991666667,-20.26783885,12.28450551,0.997,ns,PHX2647,N2
IVM.C.S1.R3,29,30,27,31,7/10/23,ivermectin,PHX2647,1,7/3/23,7,3,29.25,26.175,6.468996573,256.575,0,-3.991666667,-20.26783885,12.28450551,0.997,ns,PHX2647,N2
IVM.C.S1.R4,22,21,19,20,7/10/23,ivermectin,PHX2647,1,7/3/23,7,4,20.5,26.175,6.468996573,256.575,0,-3.991666667,-20.26783885,12.28450551,0.997,ns,PHX2647,N2
IVM.C.S1.R5,36,35,32,37,7/10/23,ivermectin,PHX2647,1,7/3/23,7,5,35,26.175,6.468996573,256.575,0,-3.991666667,-20.26783885,12.28450551,0.997,ns,PHX2647,N2
IVM.C.S1.R6,31,31,33,32,7/10/23,ivermectin,PHX2647,1,7/3/23,7,6,31.75,26.175,6.468996573,256.575,0,-3.991666667,-20.26783885,12.28450551,0.997,ns,PHX2647,N2
IVM.C.S1.R7,25,25,24,25,7/10/23,ivermectin,PHX2647,1,7/3/23,7,7,24.75,26.175,6.468996573,256.575,0,-3.991666667,-20.26783885,12.28450551,0.997,ns,PHX2647,N2
IVM.C.S1.R8,21,24,22,22,7/10/23,ivermectin,PHX2647,1,7/3/23,7,8,22.25,26.175,6.468996573,256.575,0,-3.991666667,-20.26783885,12.28450551,0.997,ns,PHX2647,N2
IVM.C.S1.R9,19,23,18,21,7/10/23,ivermectin,PHX2647,1,7/3/23,7,9,20.25,26.175,6.468996573,256.575,0,-3.991666667,-20.26783885,12.28450551,0.997,ns,PHX2647,N2
IVM.C.S1.R10,19,22,20,22,7/10/23,ivermectin,PHX2647,1,7/3/23,7,10,20.75,26.175,6.468996573,256.575,0,-3.991666667,-20.26783885,12.28450551,0.997,ns,PHX2647,N2
IVM.D.S1.R1,14,20,15,20,7/12/23,ivermectin,PHX2502,1,7/3/23,9,1,17.25,8.65,6.875075757,107.85,0,-18.55952381,-36.41150606,-0.707541563,0.0354,*,PHX2502,N2
IVM.D.S1.R2,7,7,6,6,7/12/23,ivermectin,PHX2502,1,7/3/23,9,2,6.5,8.65,6.875075757,107.85,0,-18.55952381,-36.41150606,-0.707541563,0.0354,*,PHX2502,N2
IVM.D.S1.R3,7,6,8,6,7/12/23,ivermectin,PHX2502,1,7/3/23,9,3,6.75,8.65,6.875075757,107.85,0,-18.55952381,-36.41150606,-0.707541563,0.0354,*,PHX2502,N2
IVM.D.S1.R4,15,20,15,16,7/11/23,ivermectin,PHX2502,1,7/3/23,8,4,16.5,8.65,6.875075757,107.85,0,-18.55952381,-36.41150606,-0.707541563,0.0354,*,PHX2502,N2
IVM.D.S1.R6,6,8,7,8,7/19/23,ivermectin,PHX2502,1,7/3/23,16,6,7.25,8.65,6.875075757,107.85,0,-18.55952381,-36.41150606,-0.707541563,0.0354,*,PHX2502,N2
IVM.D.S1.R7,7,6,8,8,7/12/23,ivermectin,PHX2502,1,7/3/23,9,7,7.25,8.65,6.875075757,107.85,0,-18.55952381,-36.41150606,-0.707541563,0.0354,*,PHX2502,N2
IVM.D.S1.R10,18,21,19,21,7/11/23,ivermectin,PHX2502,1,7/3/23,8,10,19.75,8.65,6.875075757,107.85,0,-18.55952381,-36.41150606,-0.707541563,0.0354,*,PHX2502,N2
IVM.E.S1.R1,33,37,31,33,7/11/23,ivermectin,PHX2481,1,7/3/23,8,1,33.5,24.8,12.1979051,250.175,0,-2.75,-19.44900031,13.94900031,1,ns,PHX2481,N2
IVM.E.S1.R2,28,30,26,31,7/11/23,ivermectin,PHX2481,1,7/3/23,8,2,28.75,24.8,12.1979051,250.175,0,-2.75,-19.44900031,13.94900031,1,ns,PHX2481,N2
IVM.E.S1.R3,32,40,36,38,7/10/23,ivermectin,PHX2481,1,7/3/23,7,3,36.5,24.8,12.1979051,250.175,0,-2.75,-19.44900031,13.94900031,1,ns,PHX2481,N2
IVM.E.S1.R4,22,26,23,24,7/11/23,ivermectin,PHX2481,1,7/3/23,8,4,23.75,24.8,12.1979051,250.175,0,-2.75,-19.44900031,13.94900031,1,ns,PHX2481,N2
IVM.E.S1.R5,24,25,24,25,7/10/23,ivermectin,PHX2481,1,7/3/23,7,5,24.5,24.8,12.1979051,250.175,0,-2.75,-19.44900031,13.94900031,1,ns,PHX2481,N2
IVM.E.S1.R7,12,12,11,12,7/11/23,ivermectin,PHX2481,1,7/3/23,8,7,11.75,24.8,12.1979051,250.175,0,-2.75,-19.44900031,13.94900031,1,ns,PHX2481,N2
IVM.E.S1.R8,16,16,15,15,7/10/23,ivermectin,PHX2481,1,7/3/23,7,8,15.5,24.8,12.1979051,250.175,0,-2.75,-19.44900031,13.94900031,1,ns,PHX2481,N2
IVM.E.S1.R9,32,32,31,33,7/10/23,ivermectin,PHX2481,1,7/3/23,7,9,32,24.8,12.1979051,250.175,0,-2.75,-19.44900031,13.94900031,1,ns,PHX2481,N2
IVM.E.S1.R10,40,41,40,41,7/10/23,ivermectin,PHX2481,1,7/3/23,7,10,40.5,24.8,12.1979051,250.175,0,-2.75,-19.44900031,13.94900031,1,ns,PHX2481,N2
IVM.F.S1.R1,15,17,15,17,7/12/23,ivermectin,ECA2687,1,7/3/23,9,1,16,12.65,4.260933648,177.2,0,17.51666667,1.240494488,33.79283885,0.0254,*,ECA2687,N2
IVM.F.S1.R2,7,7,6,6,7/12/23,ivermectin,ECA2687,1,7/3/23,9,2,6.5,12.65,4.260933648,177.2,0,17.51666667,1.240494488,33.79283885,0.0254,*,ECA2687,N2
IVM.F.S1.R3,13,15,14,14,7/11/23,ivermectin,ECA2687,1,7/3/23,8,3,14,12.65,4.260933648,177.2,0,17.51666667,1.240494488,33.79283885,0.0254,*,ECA2687,N2
IVM.F.S1.R4,19,21,19,19,7/11/23,ivermectin,ECA2687,1,7/3/23,8,4,19.5,12.65,4.260933648,177.2,0,17.51666667,1.240494488,33.79283885,0.0254,*,ECA2687,N2
IVM.F.S1.R5,16,18,16,15,7/11/23,ivermectin,ECA2687,1,7/3/23,8,5,16.25,12.65,4.260933648,177.2,0,17.51666667,1.240494488,33.79283885,0.0254,*,ECA2687,N2
IVM.F.S1.R6,11,12,11,11,7/12/23,ivermectin,ECA2687,1,7/3/23,9,6,11.25,12.65,4.260933648,177.2,0,17.51666667,1.240494488,33.79283885,0.0254,*,ECA2687,N2
IVM.F.S1.R7,6,7,5,6,7/13/23,ivermectin,ECA2687,1,7/3/23,10,7,6,12.65,4.260933648,177.2,0,17.51666667,1.240494488,33.79283885,0.0254,*,ECA2687,N2
IVM.F.S1.R8,13,14,14,15,7/12/23,ivermectin,ECA2687,1,7/3/23,9,8,14,12.65,4.260933648,177.2,0,17.51666667,1.240494488,33.79283885,0.0254,*,ECA2687,N2
IVM.F.S1.R9,10,16,11,13,7/11/23,ivermectin,ECA2687,1,7/3/23,8,9,12.5,12.65,4.260933648,177.2,0,17.51666667,1.240494488,33.79283885,0.0254,*,ECA2687,N2
IVM.F.S1.R10,8,15,8,11,7/11/23,ivermectin,ECA2687,1,7/3/23,8,10,10.5,12.65,4.260933648,177.2,0,17.51666667,1.240494488,33.79283885,0.0254,*,ECA2687,N2
IVM.G.S1.R1,11,12,9,11,7/12/23,ivermectin,ECA2688,1,7/3/23,9,1,10.75,20.55,11.32462901,268.225,0,9.616666667,-6.659505512,25.89283885,0.624,ns,ECA2688,N2
IVM.G.S1.R2,8,9,9,9,7/12/23,ivermectin,ECA2688,1,7/3/23,9,2,8.75,20.55,11.32462901,268.225,0,9.616666667,-6.659505512,25.89283885,0.624,ns,ECA2688,N2
IVM.G.S1.R3,10,14,11,12,7/11/23,ivermectin,ECA2688,1,7/3/23,8,3,11.75,20.55,11.32462901,268.225,0,9.616666667,-6.659505512,25.89283885,0.624,ns,ECA2688,N2
IVM.G.S1.R4,22,23,22,23,7/11/23,ivermectin,ECA2688,1,7/3/23,8,4,22.5,20.55,11.32462901,268.225,0,9.616666667,-6.659505512,25.89283885,0.624,ns,ECA2688,N2
IVM.G.S1.R5,16,25,20,25,7/11/23,ivermectin,ECA2688,1,7/3/23,8,5,21.5,20.55,11.32462901,268.225,0,9.616666667,-6.659505512,25.89283885,0.624,ns,ECA2688,N2
IVM.G.S1.R6,41,46,44,45,7/11/23,ivermectin,ECA2688,1,7/3/23,8,6,44,20.55,11.32462901,268.225,0,9.616666667,-6.659505512,25.89283885,0.624,ns,ECA2688,N2
IVM.G.S1.R7,32,35,32,33,7/11/23,ivermectin,ECA2688,1,7/3/23,8,7,33,20.55,11.32462901,268.225,0,9.616666667,-6.659505512,25.89283885,0.624,ns,ECA2688,N2
IVM.G.S1.R8,21,22,22,23,7/11/23,ivermectin,ECA2688,1,7/3/23,8,8,22,20.55,11.32462901,268.225,0,9.616666667,-6.659505512,25.89283885,0.624,ns,ECA2688,N2
IVM.G.S1.R9,8,11,8,10,7/12/23,ivermectin,ECA2688,1,7/3/23,9,9,9.25,20.55,11.32462901,268.225,0,9.616666667,-6.659505512,25.89283885,0.624,ns,ECA2688,N2
IVM.G.S1.R10,21,23,21,23,7/11/23,ivermectin,ECA2688,1,7/3/23,8,10,22,20.55,11.32462901,268.225,0,9.616666667,-6.659505512,25.89283885,0.624,ns,ECA2688,N2
IVM.H.S1.R1,5,6,5,6,7/16/23,ivermectin,ECA2689,1,7/3/23,13,1,5.5,10.125,4.971097017,83.7,0,19.27777778,2.578777467,35.97677809,0.012,*,ECA2689,N2
IVM.H.S1.R2,10,12,10,10,NA,ivermectin,ECA2689,1,7/3/23,06/27/1776,2,10.5,10.125,4.971097017,83.7,0,19.27777778,2.578777467,35.97677809,0.012,*,ECA2689,N2
IVM.H.S1.R4,8,10,7,6,7/14/23,ivermectin,ECA2689,1,7/3/23,11,4,7.75,10.125,4.971097017,83.7,0,19.27777778,2.578777467,35.97677809,0.012,*,ECA2689,N2
IVM.H.S1.R5,8,10,8,10,7/15/23,ivermectin,ECA2689,1,7/3/23,12,5,9,10.125,4.971097017,83.7,0,19.27777778,2.578777467,35.97677809,0.012,*,ECA2689,N2
IVM.H.S1.R6,18,22,18,20,7/12/23,ivermectin,ECA2689,1,7/3/23,9,6,19.5,10.125,4.971097017,83.7,0,19.27777778,2.578777467,35.97677809,0.012,*,ECA2689,N2
IVM.H.S1.R7,4,10,6,4,7/12/23,ivermectin,ECA2689,1,7/3/23,9,7,6,10.125,4.971097017,83.7,0,19.27777778,2.578777467,35.97677809,0.012,*,ECA2689,N2
IVM.H.S1.R8,15,17,14,17,7/12/23,ivermectin,ECA2689,1,7/3/23,9,8,15.75,10.125,4.971097017,83.7,0,19.27777778,2.578777467,35.97677809,0.012,*,ECA2689,N2
IVM.H.S1.R9,13,13,14,13,7/12/23,ivermectin,ECA2689,1,7/3/23,9,9,13.25,10.125,4.971097017,83.7,0,19.27777778,2.578777467,35.97677809,0.012,*,ECA2689,N2
IVM.H.S1.R10,7,14,10,12,7/15/23,ivermectin,ECA2689,1,7/3/23,12,10,10.75,10.125,4.971097017,83.7,0,19.27777778,2.578777467,35.97677809,0.012,*,ECA2689,N2
IVM.I.S1.R1,14,22,18,20,7/11/23,ivermectin,ECA2690,1,7/3/23,8,1,18.5,15.15,6.759972058,168.65,0,13.80555556,-2.893444755,30.50455587,0.188,ns,ECA2690,N2
IVM.I.S1.R3,16,17,15,16,7/11/23,ivermectin,ECA2690,1,7/3/23,8,3,16,15.15,6.759972058,168.65,0,13.80555556,-2.893444755,30.50455587,0.188,ns,ECA2690,N2
IVM.I.S1.R4,14,14,13,14,7/11/23,ivermectin,ECA2690,1,7/3/23,8,4,13.75,15.15,6.759972058,168.65,0,13.80555556,-2.893444755,30.50455587,0.188,ns,ECA2690,N2
IVM.I.S1.R5,17,19,17,19,7/11/23,ivermectin,ECA2690,1,7/3/23,8,5,18,15.15,6.759972058,168.65,0,13.80555556,-2.893444755,30.50455587,0.188,ns,ECA2690,N2
IVM.I.S1.R6,16,16,17,15,7/11/23,ivermectin,ECA2690,1,7/3/23,8,6,16,15.15,6.759972058,168.65,0,13.80555556,-2.893444755,30.50455587,0.188,ns,ECA2690,N2
IVM.I.S1.R7,19,28,22,26,7/11/23,ivermectin,ECA2690,1,7/3/23,8,7,23.75,15.15,6.759972058,168.65,0,13.80555556,-2.893444755,30.50455587,0.188,ns,ECA2690,N2
IVM.I.S1.R8,6,6,5,5,7/12/23,ivermectin,ECA2690,1,7/3/23,9,8,5.5,15.15,6.759972058,168.65,0,13.80555556,-2.893444755,30.50455587,0.188,ns,ECA2690,N2
IVM.I.S1.R9,11,11,12,11,7/11/23,ivermectin,ECA2690,1,7/3/23,8,9,11.25,15.15,6.759972058,168.65,0,13.80555556,-2.893444755,30.50455587,0.188,ns,ECA2690,N2
IVM.I.S1.R10,24,25,24,25,7/11/23,ivermectin,ECA2690,1,7/3/23,8,10,24.5,15.15,6.759972058,168.65,0,13.80555556,-2.893444755,30.50455587,0.188,ns,ECA2690,N2
IVM.A.S3.R1,113,130,112,121,7/11/23,ivermectin,N2,3,7/5/23,6,1,119,108.25,29.29187411,258.525,,,,,,,N2,N2
IVM.A.S3.R2,118,119,115,124,7/11/23,ivermectin,N2,3,7/5/23,6,2,119,108.25,29.29187411,258.525,,,,,,,N2,N2
IVM.A.S3.R3,83,86,84,85,7/11/23,ivermectin,N2,3,7/5/23,6,3,84.5,108.25,29.29187411,258.525,,,,,,,N2,N2
IVM.A.S3.R4,86,89,90,90,7/11/23,ivermectin,N2,3,7/5/23,6,4,88.75,108.25,29.29187411,258.525,,,,,,,N2,N2
IVM.A.S3.R5,136,138,137,142,7/11/23,ivermectin,N2,3,7/5/23,6,5,138.25,108.25,29.29187411,258.525,,,,,,,N2,N2
IVM.A.S3.R6,119,128,120,123,7/11/23,ivermectin,N2,3,7/5/23,6,6,122.5,108.25,29.29187411,258.525,,,,,,,N2,N2
IVM.A.S3.R8,121,125,123,121,7/11/23,ivermectin,N2,3,7/5/23,6,8,122.5,108.25,29.29187411,258.525,,,,,,,N2,N2
IVM.A.S3.R9,126,127,126,122,7/11/23,ivermectin,N2,3,7/5/23,6,9,125.25,108.25,29.29187411,258.525,,,,,,,N2,N2
IVM.A.S3.R10,122,121,123,127,7/11/23,ivermectin,N2,3,7/5/23,6,10,123.25,108.25,29.29187411,258.525,,,,,,,N2,N2
IVM.B.S3.R1,138,136,137,138,7/11/23,ivermectin,ECA882,3,7/5/23,6,1,137.25,111.875,15.68582605,326.775,0,4.01388889,-16.424062,24.4518398,0.999,ns,ECA882,N2
IVM.B.S3.R2,113,116,116,117,7/11/23,ivermectin,ECA882,3,7/5/23,6,2,115.5,111.875,15.68582605,326.775,0,4.01388889,-16.424062,24.4518398,0.999,ns,ECA882,N2
IVM.B.S3.R3,122,122,120,123,7/11/23,ivermectin,ECA882,3,7/5/23,6,3,121.75,111.875,15.68582605,326.775,0,4.01388889,-16.424062,24.4518398,0.999,ns,ECA882,N2
IVM.B.S3.R4,98,95,95,98,7/11/23,ivermectin,ECA882,3,7/5/23,6,4,96.5,111.875,15.68582605,326.775,0,4.01388889,-16.424062,24.4518398,0.999,ns,ECA882,N2
IVM.B.S3.R5,110,106,118,123,7/11/23,ivermectin,ECA882,3,7/5/23,6,5,114.25,111.875,15.68582605,326.775,0,4.01388889,-16.424062,24.4518398,0.999,ns,ECA882,N2
IVM.B.S3.R6,127,129,129,131,7/11/23,ivermectin,ECA882,3,7/5/23,6,6,129,111.875,15.68582605,326.775,0,4.01388889,-16.424062,24.4518398,0.999,ns,ECA882,N2
IVM.B.S3.R7,116,114,116,117,7/11/23,ivermectin,ECA882,3,7/5/23,6,7,115.75,111.875,15.68582605,326.775,0,4.01388889,-16.424062,24.4518398,0.999,ns,ECA882,N2
IVM.B.S3.R8,89,85,89,89,7/11/23,ivermectin,ECA882,3,7/5/23,6,8,88,111.875,15.68582605,326.775,0,4.01388889,-16.424062,24.4518398,0.999,ns,ECA882,N2
IVM.B.S3.R9,105,105,102,114,7/11/23,ivermectin,ECA882,3,7/5/23,6,9,106.5,111.875,15.68582605,326.775,0,4.01388889,-16.424062,24.4518398,0.999,ns,ECA882,N2
IVM.B.S3.R10,89,93,96,99,7/11/23,ivermectin,ECA882,3,7/5/23,6,10,94.25,111.875,15.68582605,326.775,0,4.01388889,-16.424062,24.4518398,0.999,ns,ECA882,N2
IVM.C.S3.R1,122,121,116,132,7/11/23,ivermectin,PHX2647,3,7/5/23,6,1,122.75,111.725,9.424738428,256.575,0,-4.163888889,-24.60183983,16.27406206,0.999,ns,PHX2647,N2
IVM.C.S3.R2,91,83,91,98,7/11/23,ivermectin,PHX2647,3,7/5/23,6,2,90.75,111.725,9.424738428,256.575,0,-4.163888889,-24.60183983,16.27406206,0.999,ns,PHX2647,N2
IVM.C.S3.R3,117,123,120,122,7/11/23,ivermectin,PHX2647,3,7/5/23,6,3,120.5,111.725,9.424738428,256.575,0,-4.163888889,-24.60183983,16.27406206,0.999,ns,PHX2647,N2
IVM.C.S3.R4,110,109,109,112,7/11/23,ivermectin,PHX2647,3,7/5/23,6,4,110,111.725,9.424738428,256.575,0,-4.163888889,-24.60183983,16.27406206,0.999,ns,PHX2647,N2
IVM.C.S3.R5,108,109,108,111,7/11/23,ivermectin,PHX2647,3,7/5/23,6,5,109,111.725,9.424738428,256.575,0,-4.163888889,-24.60183983,16.27406206,0.999,ns,PHX2647,N2
